,edit_history_tweet_ids,id,text
89,['1622701672316239881'],1622701672316239881,slimjim wendys reply
90,['1622701582201634816'],1622701582201634816,wendys  where is the fries for the 2 for $6 ?????? cause its not doing justice ….. 
91,['1622701278039252992'],1622701278039252992,"love it when wendys gets my order wrong

how are you putting condiments on my burger when i asked for plain, i am making it easy for you"
92,['1622701059234824202'],1622701059234824202,all i want is wendys to respond to my tweet and watch one single minute of my stream and to roast me
93,['1622700987575042048'],1622700987575042048,i miss snack wraps mcdonalds and the spicy chicken ranch wraps wendys  😩😩 what y’all doing baby
94,['1622700187243237376'],1622700187243237376,"the most important rule in a healthy relationship is: 

- the dick goes into the pussy - 

wendys do you agree ??"
95,['1622699458935881751'],1622699458935881751,wendys can i get free food plsllllf
96,['1622699228123533312'],1622699228123533312,wendys bring back the chicken go wraps or else i’ll put up sticky notes covering all your drive thru cameras
97,['1622698706561814528'],1622698706561814528,"on another note, wendy’s caesar salad 🥗go haaaaaard with them parmesan crackers and strawberry lemonade 😩🤤 wendys"
98,['1622698565230333978'],1622698565230333978,ex-wendys u.s. cfo lands at littlecaesars   via cfodive
99,['1622697992901001216'],1622697992901001216,"this is a warning for anyone who sees this! whatever you do, do not mess with wendys on twitter!"
0,['1622696722521591846'],1622696722521591846,it seems so fun to run the twitter account for big food businesses. i’m looking at you and your shenanigans slimjim cinnabon wendys 👀👀👀
1,['1622695792929808384'],1622695792929808384,wendys is it normal to lock the doors and ignore phone calls while keeping the drive through open? my local wendy’s is doing this right now…
2,['1622695590361501705'],1622695590361501705,"i did get was totally illegible. sketchy theft tactics. it's just $1 for me but this is clearly a thing they do every time, i can only imagine how many times they do this a day. scam theft wendys"
3,['1622695284147949584'],1622695284147949584,"oh wendys  store 5202 is pulling some sketchy tactics. ordered a biggie bag and was asked if i wanted 'medium or large' implying those were the only sizes available and medium was the $5 one advertised. no, it was $6. then they didn't volunteer a receipt, and the receipt (cont)"
4,['1622692749291184128'],1622692749291184128,arbys beats wendys in flavor 🤤
5,['1622692380020277248'],1622692380020277248,cinnabon slimjim does wendys approve of this ?
6,['1622692169201987584'],1622692169201987584,wendys 
7,['1622691888162607126'],1622691888162607126,dear wendys please bring back the super bar and stuffed pitas.
8,['1622691571811639296'],1622691571811639296,wendys how long is your 2 for $6 deal going on for? i have a bunch of “free any size fries with purchase” coupons that i’m trying to use before they expire on march 22nd
9,['1622691302562271254'],1622691302562271254,how wendys run out of cookies before lunch? 😩
10,['1622689757376520193'],1622689757376520193,"hey youtube &amp; wendys, god willing if you want to, god willing repost this to spreading cancer awareness for my little cousin she had passed in 2019, god willing just want her name to always be heard &amp; remembered &amp; the deepest part about it i never said i love you we she passed "
11,['1622689263782400017'],1622689263782400017,"so i have the best story to tell about the time i gave head in the wendys parking lot. so i was eating my frozen never fresh sandwich because they can’t cook at my wendy’s for shit. anyway, one of the employees was on break and i was just chillin in my car -"
12,['1622687406917836800'],1622687406917836800,wendys so i can get spicy nugs and a spicy sand?
13,['1622687036846051347'],1622687036846051347,"me: i’m craving wendys nuggets and a frosty on this 9 hour drive home from a funeral. 

wendy’s: we are out of burgers, chicken nuggets, frosties, and chili. 

they were also out of tomatoes and dr pepper 🙃"
14,['1622687015119556609'],1622687015119556609,"what’s the deal with no mustard anymore, wendys? who hurt you? it’s wendy’s mustardless world and we’re just living in it."
15,['1622685819994791938'],1622685819994791938,"dogecoin_mogul ownthedoge mcdonalds wendys true, if it comes to wendys vs mcdonalds, i’d vouch for wendys to get the og doge couch"
16,['1622685201083076617'],1622685201083076617,wendys could you not add sesame to your buns place? you're going to kill people. this isn't a store where we can just read the bag every time you buy and employees know nothing about it when asked. not cool.
17,['1622683591762214912'],1622683591762214912,ownthedoge mcdonalds wendys is much more deserving for being degen.  mcdonalds would prolly try to dmca anyone using it in doge meme.  they're not frens of art...
18,['1622683175880167432'],1622683175880167432,wendys these are gross 🤢… taste like bread wrapped in play-doh
19,['1622682674476244992'],1622682674476244992,"wendys i received an email from elia regarding a really bad experiencevi had at wendy's.   i replied several times to her email, and since then i have heard absolutely nothing back.  unnaceptable!!!!!"
20,['1622680868711014400'],1622680868711014400,wendys help !!! 
21,['1622680517320790016'],1622680517320790016,mask_bastard thequartering yeah. but wendys is so fetch.
22,['1622680107759374341'],1622680107759374341,hey wendys i ordered food on your app and the order got cancelled after it was picked up to be delivered and now i’m just out the money. like come on????
23,['1622679871762665480'],1622679871762665480,"idk what the hell they put in the $5 biggie bag, but god damn wendys has crafted the perfect, juiciest, hottest, greasiest jr double stack that has ever graced my tastebuds, what i wouldn't give for another one."
24,['1622679031937175557'],1622679031937175557,"saab007 wendys i’m hearing joe pesci’s voice from the back seat as i read this (reference lethal weapon 2). i won’t quote him here, nsfw."
25,['1622678271367303168'],1622678271367303168,"wendys best marketing strategy, wendys twitter never misses mark1051"
26,['1622678050872692742'],1622678050872692742,"mcdonalds 
wendys 
chipotletweets 
tacobell 
burgerking 
whitecastle 
cinnabon 
slimjim 
please vote for bside ourple guy🙏 "
27,['1622677817451286551'],1622677817451286551,yikes wendys 
28,['1622677447035523095'],1622677447035523095,wendys should i order from you?
29,['1622677040980963330'],1622677040980963330,"wendys 
i will do web searches and email lists for highly targeted b2b lead generation
business work experience data linkedin leadgeneration emailmarketing b2b email fiverrgig  business  data contact  contentmarketing
contact link:"
30,['1622677032739155968'],1622677032739155968,is wendys becoming the slowest fast food restaurant? it may just be. consistently the slowest at every location in utah
31,['1622676515405107240'],1622676515405107240,apollosmission wendys can you come get this man…
32,['1622676445565751329'],1622676445565751329,"""j'en ai un peu marre de cette invasion de la culture américaine..."". 

florence foresti dans ""épilogue"". 

américanisation europe france wendys fastfood amérique gastronomie  "
33,['1622675946594775042'],1622675946594775042,bfouts31 wendys that's like deciding who makes the best music by looking at streams lmfao
34,['1622675839275114496'],1622675839275114496,"tombrady edelman11 robgronkowski bradybrand 🫣 excuse me sir, this is a wendys"
35,['1622675667191009288'],1622675667191009288,wendys seems that wendys doesn’t take customers serious
36,['1622675564652859400'],1622675564652859400,wendys the celiaccommunity wants more options! we demand more gluten free alternatives and cross contamination protocols!
37,['1622674001846837262'],1622674001846837262,"investments_ceo mcdonalds yes, but let's get wendys"
38,['1622671473260507136'],1622671473260507136,"can't decide between burger or chicken sandwich? now you don't have to, and for cheap! wendys 2 for $6 is back! 
 "
39,['1622671219563679744'],1622671219563679744,got kicked out of wendys simply for being a furry. furryphobia is the new racism. 
40,['1622671163041226754'],1622671163041226754,hey wendys. why can’t i get a refund for an online order that i never received. because the franchise owner has to do it. it has your name on the building! your customer service is non existent! ripoff
41,['1622671154598092807'],1622671154598092807,1_ascent themorder37 wendys fucked up world shame on you wendys
42,['1622670973056032785'],1622670973056032785,please tell me this is a sponsored wendys stunt because… 
43,['1622670768902635520'],1622670768902635520,themorder37 wendys lightpulselol get to the bottom of this
44,['1622669780665737220'],1622669780665737220,"wendys the app and the website were not working well last fall. consequently, i had almost 400 reward points expire. is there a way i may get these points back for a nominal fee? thank you for your assistance in this matter."
45,['1622669303320387595'],1622669303320387595,"wendys i asked chatgpt to write a poem about your burgers and it did not disappoint in my opinion.

wendy's burgers, oh how divine,
juicy and hot, a tasty design.
with buns that are soft and perfectly toasted,
and toppings that are sure to boast."
46,['1622669251915161601'],1622669251915161601,why does a 4pc cost 200 point now on the app wendys what’s the deal?
47,['1622668500278837248'],1622668500278837248,hi wendys why is there a giant piece of plastic in my chili 🤨 
48,['1622668024372162560'],1622668024372162560,wendys 
49,['1622667825658855424'],1622667825658855424,quakesgamespot wendys get this man a cookie
50,['1622667711317778441'],1622667711317778441,you could never go wrong with some southwest avocado chicken salad from wendys myfavorite
51,['1622667391636496384'],1622667391636496384,"after much consideration, i have decided that wendys is, in fact, one of the fast food restaurants of all time."
52,['1622666214400233473'],1622666214400233473,"theboolord jimmyricciardi thedmeyer mcdonalds wendys burgerking arbys carlsjr fiveguys culvers dennysdiner ihop panerabread pandaexpress starbucks dunkindonuts cinnabon auntieannes automation is upon us, but do not be afraid. not everything can be automated"
53,['1622664748352552961'],1622664748352552961,frommemorgan jimmyricciardi thedmeyer mcdonalds wendys burgerking arbys carlsjr fiveguys culvers dennysdiner ihop panerabread pandaexpress starbucks dunkindonuts cinnabon auntieannes the same because they fired all of their workers and went full automation at that price
54,['1622663823932157953'],1622663823932157953,merrymary69wee wendys double junior triple whopper
55,['1622663581362966529'],1622663581362966529,cultofthelamb let's go get some wendys cult of the lamb. i want a cheese potato and a chilli cup. how bout u?
56,['1622662595260948491'],1622662595260948491,"therogue_elf wendys idk; i have to drive to the next town to get to one, or the town north of that. that latter is 9 or 10 miles."
57,['1622660655684939777'],1622660655684939777,"xandy_b0i wendys do you want to work part-time? only one mobile phone is needed to carry out the second job anytime and anywhere. the income of one day is between 100 and 300 dollars. if you are interested, please add our company specialist
whatsapp：+85264807934
line：yangxi0617"
58,['1622660429335134208'],1622660429335134208,wendys 
59,['1622660327518216194'],1622660327518216194,elonmusk cobratate therock charlidamelio wendys burgerking mcdonalds hey can you guys please support me and my band with this fundraiser  thanks -ian
60,['1622660218030276608'],1622660218030276608,"flamethwer joebiden mcdonalds arbys wendys tacobell popeyes subway fiveguys pandaexpress starbucks carlsjr dennysdiner ihop ""the net gain is zero"" yassss

now keep thinking along those lines... what happens next?"
61,['1622659872813719554'],1622659872813719554,"frommemorgan joebiden mcdonalds arbys wendys tacobell popeyes subway fiveguys pandaexpress starbucks carlsjr dennysdiner ihop prices will go up to compensate for the additional wages paid . now the product you’re buying is more expensive and your net gain is zero.  you think you’re going to make more money but the food you buy , the car you buy is not going to reflect the additional wages for everyone ?"
62,['1622658009351483393'],1622658009351483393,i hope and pray that wendys can hire the nation's top scientists and program developers to figure out how to create a button that will add a square pattie to an existing sandwich. amen
63,['1622656773504086023'],1622656773504086023,wendys bring back the mushroom bacon melt you cowards
64,['1622656250420023296'],1622656250420023296,wendys 
65,['1622656224817807360'],1622656224817807360,"copper_teal wendys after midnight, all the mcd's near me are closed, that's what happens. 🤷"
66,['1622655044926558212'],1622655044926558212,mcdonalds wendys they trying to be like you
67,['1622654283110916104'],1622654283110916104,"troy bodie is our guest on this week's crunch chronicles presented by wendys.

on the show, bodie discusses his time with the crunch, his role in the beginnings of the coachella valley firebirds and more.

stream it everywhere you get your podcasts.

🎧:  "
68,['1622653705119047703'],1622653705119047703,"mattyb412_ wendys i found it just like on my floor casually after i got back from vacation, but i swear i never even saw it in the bag 🫢✨💫🥰"
69,['1622653558020612129'],1622653558020612129,wendys bk better
70,['1622653268043210777'],1622653268043210777,wendys what ketchup are you buying now?? it’s awful  please switch mack to heinz. you have great fries now and ketchup is gross!  wendys  pleaseee
71,['1622653097095962771'],1622653097095962771,wendys i don’t know who you think you’re fooling but the spicychickensandwich is not the same!! chicken that is you are no longer using a real chicken breast you were using a chicken patty i see right through you!! upsetcustomer wendys bringbacktheoldchickensandwich
72,['1622652599437774848'],1622652599437774848,wendys bitch that 4 for $4 i had last night got me waking up with stomach cramps &amp; pink eye. flu for $4. eat my diarrhea hoe. it’s on site the next time i see you!😑
73,['1622650579611680801'],1622650579611680801,"last time i went to a wendys, i got a double stack and the cheese looked like someone nutted on it best burger yet"
74,['1622650262161588244'],1622650262161588244,"sheetz stick to making the best mozzarella sticks on the planet, sheetz. leave the brand twitter sass to wendys. 😜"
75,['1622649924016906240'],1622649924016906240,"🍔 bonne nouvelle pour les amateurs de burgers : la célèbre chaîne de fast-food américaine wendy's débarque en france ! 

wendys fastfood france "
76,['1622649744936796192'],1622649744936796192,"nightshiningpr jessewittenrich botcon
puggle idw galvy:ivisited transformersshatteredglass universe again! today+saw optimusprime again! we saw lunch from wendys &amp; arbys 160! pugglestalk transformers shatteredglass shatteredglassoptimusprime galvysg  funsgprime🗡️ "
77,['1622649702511411215'],1622649702511411215,"nightshiningpr jessewittenrich botcon
puggle idw galvy:ivisited transformersshatteredglass universe again! today+saw optimusprime again! we saw lunch from wendys &amp; arbys 160! pugglestalk transformers shatteredglass shatteredglassoptimusprime galvysg  funsgprime🗡️ "
78,['1622649309920362520'],1622649309920362520,nelson peltz should focus on why wendy’s is not advertising its best new product at all - the garlic fries - instead of bickering with the mouse. $wen $dis wendys halftimereport
79,['1622648579121680385'],1622648579121680385,wendys “had to step outside of twitter just to leave my fans with something”
80,['1622648034499723264'],1622648034499723264,thank you miss wendys for providing this lovely bed for my pickled red onions to rest on 🙏  
81,['1622647589370724369'],1622647589370724369,wendys cosmicskoll wendys charged me $2.75 for a water. in a cup. not bottled. really? inexcusable!
82,['1622646324548993059'],1622646324548993059,real niggas eat wendys
83,['1622646159121555456'],1622646159121555456,if wendys starts making a jojo's bizarre adventure meal im done.
84,['1622645287259971584'],1622645287259971584,wendys they're not that great. you gotta soak them in the syrup. they need cinnamon sugar on them. bland.
85,['1622644471459377152'],1622644471459377152,mcdonalds sir this is wendys
86,['1622643423063703559'],1622643423063703559,wendys bring the peach lemonade back !!!!!!!!!!!!!!
87,['1622643268390354944'],1622643268390354944,wendys it is nothing more than regular toast from my toaster!  (from a retired excu. chef)
88,['1622641750396239881'],1622641750396239881,wendys one of your chickens escaped. 🤣 
89,['1622640705519644673'],1622640705519644673,wendys the drive tru fontana location sloooooow uf kmt
90,['1622640268984868864'],1622640268984868864,nitrodanielle wendys i like their chili too!
91,['1622639961223593997'],1622639961223593997,"wendys i had a big issue, i thought it was resolved, your customer service rep elia seemed to be very resolution oriented.  i gave heard nothing since then, and can't even get a response to my email at this point.  shame on you wendys!!!"
92,['1622639639998656512'],1622639639998656512,is anyone else thrown off by how much of an unexpected savage nickdigiovanni is on twitter? imagine a thread between him and wendys. it’s the definition of legendary…
93,['1622638852371320833'],1622638852371320833,wendys  prove that you have a recycling program in place at all your stores to deal with the tremendous plastic waste that you are creating. ruiningourplanet
94,['1622638435470016512'],1622638435470016512,if mcdonalds burgerking and wendys all started today which restaurant would go out of business the soonest.
95,['1622637938327842816'],1622637938327842816,"rt braddillon17: wendys why are your employees (one woman in particular) cussing at each other and screaming behind the counter? hershey,…"
96,['1622637555337265184'],1622637555337265184,rt bennetthmarcus: farmworkers protest outside wendys' park avenue ofc w/glowing helmsley bldg. just a thursday evening in nyc https://…
97,['1622637508168417282'],1622637508168417282,rt bennetthmarcus: farmworkers protest outside wendys' park avenue ofc w/glowing helmsley bldg. just a thursday evening in nyc https://…
98,['1622636059589836802'],1622636059589836802,"simone_eno first job: wendys cashier
current job: customer service phone line for financial service
worst job: selling cars mazdausa 
dream job: writing comics and ttrpg's."
99,['1622635987959689218'],1622635987959689218,"idk nah. arbys lemonades on wendys heeeels!!! 

that 🍑🍋 from arbys 😮‍💨😮‍💨all pressure!"
0,['1622635798234267650'],1622635798234267650,"consolejerian wendys can vouch, i was the chicken bone"
1,['1622635379730923522'],1622635379730923522,wendys you will never be whopper whopper whopper whopper
2,['1622635184439820297'],1622635184439820297,this wendys strawberry lemonade has me in a choke hold
3,['1622634737608032276'],1622634737608032276,"wendys i just had me one of those yesterday. 

bro y’all should go check out my video below 

"
4,['1622632782726823947'],1622632782726823947,"omgg please also come to spain, wendys!! 🥹🙏🏼🥺 "
5,['1622632528489185280'],1622632528489185280,bring back the yellow label food for the love of god 😩 wendys
6,['1622631228623945730'],1622631228623945730,realunogame netflix wendys got time to roast?
7,['1622629969430994944'],1622629969430994944,i miss yellow wendys
8,['1622629525392703490'],1622629525392703490,disobey i would love to work with wendys and drinkarizona. ok bye!
9,['1622628007570550784'],1622628007570550784,"verified ir0nbelly thebearablebull ironmanxrp epochtimes elonmusk freedominc5 atensnut michelleschlen6 __kimberly1 clownworld_ burgerking wendys 😁

mcdonalds 🍔🍟🍦😁when did you join the wwf league!
yoooo what tha heck!🫣😵‍💫
"
10,['1622627367012245511'],1622627367012245511,"malbouffe la chaîne concurrente de mcdonalds  aux usa, wendys, souhaite s’installer en france. "
11,['1622626924416704513'],1622626924416704513,"🚨tournament week🚨

thursday february 9
nba 2k23 xbox one 7pm est 

saturday february 11
smash bros 7pm est

sunday february 12
rocket league 7pm est

tuesday february 14 
nba 2k23 ps4 7pm est

ciaaesportsexperience ciaa esports money gamers usarmy wendys bugamerz1 "
12,['1622626694585524230'],1622626694585524230,wendys but can you offer me what buger king can?! 
13,['1622625664649277440'],1622625664649277440,jimmyricciardi thedmeyer mcdonalds wendys burgerking arbys carlsjr fiveguys culvers dennysdiner ihop panerabread pandaexpress starbucks dunkindonuts cinnabon auntieannes how much will y’all charge for your food if the minimum wage is $35/hr?
14,['1622625123025969153'],1622625123025969153,wendys roast me
15,['1622624634243002368'],1622624634243002368,flamethwer joebiden mcdonalds arbys wendys tacobell popeyes subway fiveguys pandaexpress starbucks carlsjr dennysdiner ihop that’s why we make the baseline for everyone $35/hr. the competition starts there.
16,['1622624594480750593'],1622624594480750593,getting a biggie bag from wendys for lunch
17,['1622624286707003394'],1622624286707003394,rayvogotti wendys popeyes honored.
18,['1622623820329648131'],1622623820329648131,wendys how much do you spend annually for those ingredients?
19,['1622623063094317056'],1622623063094317056,consolejerian wendys wendys bro almost made him choke
20,['1622622659174432769'],1622622659174432769,wendys and you didn’t think about me when you took away the spicy chicken cesar wrap
21,['1622622065907093505'],1622622065907093505,"wendys i juat said i don't see an option to message you.. i also tried to email customer service and they said ""they can't help me because i don't have an account with wendys"". how absolutely insane."
22,['1622622042137989122'],1622622042137989122,wendys so four for four- two for six?
23,['1622620848086745088'],1622620848086745088,"hey, wendys, what happened to the 4 for 4 that was changed to a 5 dollar bag, but now it is 6.50 bag like wtf."
24,['1622620501838266368'],1622620501838266368,aye wendys y’all french toast sticks are mid
25,['1622620326470516736'],1622620326470516736,neongutsz neongutsz let’s ask them wendys mcdonalds
26,['1622620314109632512'],1622620314109632512,ellecrott wendys i’ve got to go with the plain ol’ whopper 🤤
27,['1622620204982206465'],1622620204982206465,wendy’s frostys for the win !!! wendys libertyfootball 
28,['1622619643901841408'],1622619643901841408,alexreyesortega nelsonresendez shakeshack fiveguys carlsjrmx innout wendys burgerkingmx mcdonaldsmexico las demás no las he probado :(
29,['1622619275109228546'],1622619275109228546,.wendys nugs fell off
30,['1622618848548585480'],1622618848548585480,that wendys bacon mushroom melt is forever imprinted on my soul. 
31,['1622618208032137216'],1622618208032137216,"frommemorgan joebiden mcdonalds arbys wendys tacobell popeyes subway fiveguys pandaexpress starbucks carlsjr dennysdiner ihop if your competitor is paying $25 an hour for the same product, you will be bankrupt in a year. economics 101 . no one puts their money on the line to start a business to not make a profit. that makes absolutely no sense. you have obviously never owned a business"
32,['1622617927458426880'],1622617927458426880,"🇫🇷⚡flash - la chaîne concurrente de mcdonalds aux états-unis, wendys, souhaite s’installer en france. (bfmtv) "
33,['1622617110466768896'],1622617110466768896,wendys i went into one of your stores and asked for these and the manager body slammed me
34,['1622614701858250753'],1622614701858250753,socialistft a frosty from wendys
35,['1622614031683973124'],1622614031683973124,who approved this wendys
36,['1622612712265076739'],1622612712265076739,ohsheabutter paradiseflowens _haroldschicken brethawriter wendys she wasn't charged for an $8 side
37,['1622612193320615936'],1622612193320615936,horrormoviebbq damn i miss wendys taco and chili bar.
38,['1622610958681092103'],1622610958681092103,rt wsonger: bring back the wendys superbar!?  in this economy?! not bloody likely 🤣 wendyssuperbar wendys davesway …
39,['1622609870850588673'],1622609870850588673,wendy's unveils craveable 2 for $6 deal on 2/6 - pr newswire wendys fastfood 
40,['1622608723549233152'],1622608723549233152,wendys i worked for a wendy's and none of the employees were given their breaks properly. i quit and have trouble eating at any wendy's now.
41,['1622606468204859393'],1622606468204859393,"kcrob79 paradiseflowens _haroldschicken brethawriter wendys i’m going off her saying she bought a side of greens. if she paid for the greens (not complimentary) it states no where the oz of greens in the sides section, only that it is $8. 
also we can all agree on that not even being 2oz and their poor response."
42,['1622604955181019140'],1622604955181019140,tillsbury1 wholemarsblog gonna start doing this wendys
43,['1622604898625003521'],1622604898625003521,"wendys 

should i get wendy’s for lunch?"
44,['1622603185385877508'],1622603185385877508,"hey starbucks, if the customer reports are factual, this is a terrible promotion. probably not losing customers, but they won't play next time.

how come mcdonalds, wendys, and burgerking can afford ""$x off w/ purch"" w/out a game, but you can't?

"
45,['1622601346057732098'],1622601346057732098,all i order is a large seasoned potatoes and a small coke !! wendys
46,['1622600981551714304'],1622600981551714304,lightngames gamerskyoffcial wendys redbull done ✅ thank you
47,['1622598710226984962'],1622598710226984962,paydaygame wendys get my mans his 2 bamhurgers
48,['1622597628729995264'],1622597628729995264,fos wendys never eating wendy's again y'all can't let ish die smh
49,['1622597124926971905'],1622597124926971905,since december lqmotorsports has won 5 times in as many races. lq has a  wendys $5 biggie bag full of wins😎  
50,['1622596974708142083'],1622596974708142083,eddieonfox now the real question is in what order does eddie place the top thee fast food fries? mcdonalds wendys deltaco…
51,['1622596465418723332'],1622596465418723332,"just had an wendys burger for the first time (uk).

absolutely blows maccy ds and bk out of the water. night and day. nuggets and chips are stellar too!"
52,['1622596241753354240'],1622596241753354240,mcdonald dropping the gloves and a couple of saves brings you todays wendys  highlights! 
53,['1622591651607724032'],1622591651607724032,bruneaux wendys it’s soooo good.
54,['1622591064044445696'],1622591064044445696,"wendys sing along with - fly eagles fly 

just click below .......

"
55,['1622589493176856582'],1622589493176856582,gumbyy_games wendys that with extra honey butter is the move. very underrated biscuit option
56,['1622589334091169792'],1622589334091169792,bring back the wendys superbar!?  in this economy?! not bloody likely 🤣 wendyssuperbar wendys davesway 
57,['1622589202662555649'],1622589202662555649,got my wendys honey butter chicken sandwich this morning. winning.
58,['1622589080726024192'],1622589080726024192,went to wendys for the first time and their sass is justified by the food quality fr
59,['1622588477438148609'],1622588477438148609,"presenting the 50 shades of sauces, fresh veggies, and deliciously different patties packed between premium buns!
order this burger and drive away your monday blues.
link in bio

mondaymotivation refreshedburger burgershades refreshyourburger wendysindia refresh wendys "
60,['1622587074284032004'],1622587074284032004,ohsheabutter paradiseflowens _haroldschicken brethawriter wendys the $8 side doesn't say it's 2oz and she ordered a meal with greens as he chosen side 2oz is how it comes... really tho who would offer 2oz of greens not like it's vodka 
61,['1622583048901480449'],1622583048901480449,"📢tournaments time🚨

ciaaesports february 25, 2023 usarmy wendys 
meac_esports march 7-8, 2023 cocacola 

casters: ogkingcurt nba2k23, lemonkiwi_ rl 

see flyers below 👇🏿👇🏿

meac stepin ciaaesportsexperience esports gaming_news bu "
62,['1622581631616958464'],1622581631616958464,wendys roast me
63,['1622580452354625538'],1622580452354625538,"unlocking the potential of the metaverse: foodarom eyes new heights in flavor innovation

glanbianutri mcdonalds wendys innnoutburger cocacola foodandbeverage foodinnovation

"
64,['1622580273467600896'],1622580273467600896,wendys mcdonalds or burger king?
65,['1622579802417889280'],1622579802417889280,shania twain is giving wendys 
66,['1622577940805349377'],1622577940805349377,blckriflecoffee wendys mcdonalds arbys burgerking fiveguys steaknshake whataburger checkersrallys whataburger
67,['1622577488038617091'],1622577488038617091,"wendys yo, you guys ever gonna dip your toes into super spicy burgers? that ghost pepper whopper at burger king was hitting and i know you can do even better"
68,['1622575860455710722'],1622575860455710722,wendys wendysuk now is the time to go back to the og fries. they were giant and perfectly salty. huge marketing campaign. retro. recreate where's the beef and bring back og fries. it will be a goldmine !!
69,['1622575379176202241'],1622575379176202241,ashleynics_ joeshowsuckss  heated stuff on the radio today.  where is wendys to help with the roasts? 
70,['1622574611425804289'],1622574611425804289,thatsbosheep wendys i smell the baconator approaching.
71,['1622569756208365569'],1622569756208365569,le journal de actulachaine : wendy wendys greve7fevrier mcdonalds quick burgerking kfc evagreen ratp sncf reseauastuce seisme tremblementdeterre turquie syrie quickfrance_ secretstory 
72,['1622569360085913601'],1622569360085913601,rt bitcoinfear: wendys bad and healthy index coming in soon
73,['1622568011155533824'],1622568011155533824,sounexisgae itsnotseabass walmart wendys operagxofficial how about you?
74,['1622565277626933250'],1622565277626933250,itsnotseabass walmart wendys what is your say on this?
75,['1622564257400295425'],1622564257400295425,"hey wendys, store 502 in indianapolis is never opened on time. go ahead and call them right now. someone will answer and tell you they are closed. this store needs serious help. it’s always closed or understaffed(according to your employees)"
76,['1622559019998277634'],1622559019998277634,wendys don't put this pressure on your minimum wage employees please
77,['1622558643508899841'],1622558643508899841,sbgderrick imcantonio probably wendys
78,['1622554847655391234'],1622554847655391234,soldbeckett wendys good observation.  so apparently they are recyclable.   
79,['1622548697581031425'],1622548697581031425,"2022 wrapped part 3 - wendy's is back in the uk! 🍔

last year we helped wendy's open 6 new stores in the uk, doing our bit to bring the iconic american burgers and fries to a town near you! 🍟

wendys fastfood newrestaurant wendysuk burgerlovers baconator restaurant "
80,['1622545656010231809'],1622545656010231809,definitely wendys 
81,['1622538642886643712'],1622538642886643712,baconator 🍔 is ❤❤❤ wendys
82,['1622536705789263872'],1622536705789263872,"mcdonalds nz, how hard is it to get your soft serve machines to work. so annoying,  trying to get a refreshing,  rejuvenating soft serve, only to be told no. it's almost like you're run by nzlabour. full of empty promises. wendys wouldn't let their customers down like this."
83,['1622535326865453056'],1622535326865453056,"non mais ne vous sentez pas obligés de venir, hein 😑 wendys "
84,['1622530877153755136'],1622530877153755136,jason hard to tweet between my shifts at wendys
85,['1622528030068609024'],1622528030068609024,wendys love you will you be my girlfirend
86,['1622527255061884928'],1622527255061884928,thatsbosheep wendys you'll love it wendeez nuts hit yo chin.
87,['1622519824093159424'],1622519824093159424,so wendys you did it again. the mozzarella chicken sammich is divine.
88,['1622516491584438272'],1622516491584438272,"wendys moeganmvs i got baconator on a mercator and wendy on a wendy's, but then i'm lost."
89,['1622514426283978752'],1622514426283978752,"wendys damn, that makes me hungry just looking at those sweet, delectable, tasty french toast sticks 🥰"
90,['1622505377391603712'],1622505377391603712,"get your wendys 2 for $6 deal today! grab your deal by picking two of either 10-piece nuggs, dave's single, spicy chicken sandwich or strawberry lemonade - all for just for $6! choose wisely…choose wendys! ad"
91,['1622504070388015104'],1622504070388015104,wendys free frosty?
92,['1622503400104513536'],1622503400104513536,ennisscooter fighthaven hot dog hot diggitty raw dogging your girl tonight. she spoon fed me 100% real wendys beef jr. baconator. she was so hot.
93,['1622503074567950336'],1622503074567950336,wendys the wendy's faze of my existence
94,['1622501135289401345'],1622501135289401345,wendys just seen a kfc commercial. they are now selling wraps. i think you should get back on the snack wrap train! bringbackspicygowraps pretty please 🥹🙏🏼
95,['1622500600955928576'],1622500600955928576,wendys wendy’s i hope y’all know y’all burgers taste like absolute dog shit
96,['1622500295203868674'],1622500295203868674,wendys noticed you have some good roasts on other people. wanted to see what you can do if you see this.
97,['1622496786509070340'],1622496786509070340,helpppp. why does the wendeys twitter go so hard and is so real real thug wendys purr 👩‍🦲👩‍🦲👩‍🦲😼😼 
98,['1622496236136718341'],1622496236136718341,"censor__this emperorriddick alexandhisworld jasonrantz baseballscot mmschocolate wendys pizzahut show me evidence that vaccins cause many deaths.
you can't."
99,['1622494979426762752'],1622494979426762752,"wendys 5-year-old me’s dream breakfast also involved cartoons that are now gone, and not having to go to work"
0,['1622494891581362176'],1622494891581362176,"toknowornot emperorriddick alexandhisworld jasonrantz baseballscot mmschocolate wendys pizzahut this makes me smile 😃
believing ""fact checkers"" without understanding how often they are wrong- that is one thing 

believing the injection does not cause an early death based on unfactual data and non-peer-reviewed studies is like a virgin demanding attention in the bathtub 😂 "
1,['1622494707531264001'],1622494707531264001,wendys wendys lower your fucking prices please
2,['1622494404488450048'],1622494404488450048,jonas_king wendys mainly for the croutons
3,['1622494099306647553'],1622494099306647553,youngbucks wendys young bucks and kenny suck
4,['1622493849837834242'],1622493849837834242,"wendys can someone from there get back to me. my boss at wendy's put me in the hospital then fired me because of ot, and your hr department is non existent."
5,['1622491245133135874'],1622491245133135874,there’s no reason why i’ve waited longer than a soccer game for my food wendys count your fucking days
