,edit_history_tweet_ids,id,text,lang
7,['1649088252866072577'],1649088252866072577,rt starburst192023: it's a wrap! i guess we'll be expecting a food trip vlog in collaboration of sb19 and pepsi philippines on 04.20.2023!…,en
8,['1649087989749010432'],1649087989749010432,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
9,['1649087828641591299'],1649087828641591299,"rt _siwperiors: i'm excited about the new pepsi x sb19 collaboration.. 💙🤩💙

 📽️: pepsi philippines | tiktok
🔗

pep…",en
10,['1649087783468961792'],1649087783468961792,"rt maria171819g: mas masarap ang letson manok at liempo with pepsi

dinner tayo!

mahalima pepsi food trip
sb19official sb19
sb19masar…",en
11,['1649087640480923650'],1649087640480923650,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
13,['1649087341297045504'],1649087341297045504,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
15,['1649086297221525504'],1649086297221525504,"rt stellberryfan: early morning ayuda from ninang pepsiphl 💙🙏 pepsi   

netizensreport stellajero  for most handsome man alive mhma20…",en
16,['1649086259888009216'],1649086259888009216,"rt _siwperiors: i'm excited about the new pepsi x sb19 collaboration.. 💙🤩💙

 📽️: pepsi philippines | tiktok
🔗

pep…",en
17,['1649086011719163904'],1649086011719163904,carlmcjenkins pepsi fordfield dietcoke cokezero cocacola this is part of the lions culture change baby! ditch that mickey mouse pepsi this is a big league squad we need the big league soft drinks!  😂 let’s go win a fucking division!!! 😤😤😤😤😤,en
19,['1649085352089620484'],1649085352089620484,"rt starburst192023: mas masarap maiba! 

watch the full video here: 

we know everyone's excited! make sure to foll…",en
20,['1649085262964862977'],1649085262964862977,"rt donbelleluvver: wuvers for pepsi 💙

donbelle
donnypangilinan | bellemariano
pepsimasmasarapmaiba ",en
21,['1649085232988192775'],1649085232988192775,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
22,['1649085220052672512'],1649085220052672512,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
23,['1649085161781465091'],1649085161781465091,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
27,['1649084316046213120'],1649084316046213120,"rt starburst192023: mas masarap maiba! 

watch the full video here: 

we know everyone's excited! make sure to foll…",en
28,['1649084280868405248'],1649084280868405248,"barrysachzesq kevinpistachio pepsi fordfield dietcoke cokezero cocacola you wish you were a douche revving harley engines. go hide in your shell, pistachio",en
32,['1649083383702593537'],1649083383702593537,kevinpistachio carlmcjenkins pepsi fordfield dietcoke cokezero cocacola mcjenkins missing the bit ,en
33,['1649082840779300864'],1649082840779300864,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
34,['1649082839244345344'],1649082839244345344,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
38,['1649081992611332097'],1649081992611332097,"carlmcjenkins pepsi fordfield dietcoke cokezero cocacola you should educate yourself 
",en
39,['1649081804693946368'],1649081804693946368,apple has experienced most of its monumental growth after john sculley left it. so why read his memoir of his time there? because there’s a lot to learn. we review odyssey:  johnsculley1 apple stevejobs marketing pepsi advertising ceo cmo,en
41,['1649081231668125696'],1649081231668125696,kevinpistachio pepsi fordfield dietcoke cokezero cocacola dc drinkers hate gay people. wow.,en
42,['1649081100835123209'],1649081100835123209,"lindsaylohan pepsi settle down, laverne!",en
48,['1649080856907055108'],1649080856907055108,"do you remember this marketing stunt from pepsi in barcelona? 
what a great way to use drones and ar! 
📽️ weareflare_ 

football sport

jblefevre60 nicochan33 khulood_almani frronconi mvollmer1 curieuxexplorer kanezadiane shi4tech baski_la hana_elsayyed enilev ",en
49,['1649080824002666500'],1649080824002666500,carlmcjenkins pepsi fordfield dietcoke cokezero cocacola this is a huge announcement and you’re a fag. dc is goated,en
50,['1649080755589357571'],1649080755589357571,rt dfydigital_: design of the end-user is the end and the beginning of the ai experience. - athinakanioura pepsi. not the least surpris…,en
51,['1649080686807244802'],1649080686807244802,"rt stellberryfan: early morning ayuda from ninang pepsiphl 💙🙏 pepsi   

netizensreport stellajero  for most handsome man alive mhma20…",en
52,['1649080672169099265'],1649080672169099265,"rt bondelleenjoyer: kyot! si belle change icon tas si donny nagpost hahahahaha donbelle

engage🔗  

donnypangilin…",en
57,['1649079890300534784'],1649079890300534784,"rt shiningstell: “mas masarap maiba” stellajero_ 😍💙✨

🔗  

netizensreport stellajero  for most handsome man aliv…",en
58,['1649079875280707584'],1649079875280707584,"rt sb19trendsph: bagong foodtrip with mahalima? 04.20.2023 

another collaboration of sb19 and ninang pepsi ph! can we expect a food trip…",en
59,['1649079855806390273'],1649079855806390273,"rt bondelleenjoyer: kyot! si belle change icon tas si donny nagpost hahahahaha donbelle

engage🔗  

donnypangilin…",en
60,['1649079836009431040'],1649079836009431040,"rt bondelleenjoyer: kyot! si belle change icon tas si donny nagpost hahahahaha donbelle

engage🔗  

donnypangilin…",en
61,['1649079793303040001'],1649079793303040001,"rt shiningstell: “mas masarap maiba” stellajero_ 😍💙✨

🔗  

netizensreport stellajero  for most handsome man aliv…",en
63,['1649079671621820419'],1649079671621820419,"rt shiningstell: “mas masarap maiba” stellajero_ 😍💙✨

🔗  

netizensreport stellajero  for most handsome man aliv…",en
64,['1649079655075557378'],1649079655075557378,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
65,['1649079249662541825'],1649079249662541825,"rt skyajero_016: bat ang hilig talaga maghubad ng jacket bhieeeeeee!!!! 😭

netizensreport stellajero  for most handsome man alive mhma2…",en
66,['1649079244377538560'],1649079244377538560,"slim cans offering less soda may not seem like a smart marketing move, but it's intentional. these efforts by major brands are targeting health-conscious consumers. read how they're doing it here. branding health cocacola pepsi tastingtable ",en
67,['1649079224895152129'],1649079224895152129,"rt pangasinatin: pepsi's new tvc is out now! slmt ninang pepsi!!


pepsi sb19 sb19official …",en
69,['1649078852877000707'],1649078852877000707,pepsico pepsi more like perfect way to diabetes 🧐,en
70,['1649078748275408896'],1649078748275408896,"rt _siwperiors: i'm excited about the new pepsi x sb19 collaboration.. 💙🤩💙

 📽️: pepsi philippines | tiktok
🔗

pep…",en
71,['1649078634802737152'],1649078634802737152,"rt _siwperiors: i'm excited about the new pepsi x sb19 collaboration.. 💙🤩💙

 📽️: pepsi philippines | tiktok
🔗

pep…",en
73,['1649078277737250822'],1649078277737250822,"i’m only drinking pepsi now you cunts. i’m boycotting coke everywhere, including games. what a stupid announcement. all excitement for nothing. fordfield dietcoke cokezero cocacola ",en
74,['1649078206052569091'],1649078206052569091,"rt _siwperiors: i'm excited about the new pepsi x sb19 collaboration.. 💙🤩💙

 📽️: pepsi philippines | tiktok
🔗

pep…",en
76,['1649078102897618950'],1649078102897618950,"lionsfanaccount not after this bullshit. i’m only drinking pepsi now you cunts. i’m boycotting coke everywhere, including games. fordfield dietcoke cokezero cocacola",en
78,['1649077691113697280'],1649077691113697280,"rt pangasinatin: pepsi's new tvc is out now! slmt ninang pepsi!!


pepsi sb19 sb19official …",en
81,['1649077162983723009'],1649077162983723009,"rt maisanijah: cravings satisfied basta sb19 at pepsi ang kasama! 💯

watch the pepsiphl new video here: 


sb19of…",en
82,['1649076183643086848'],1649076183643086848,"rt _siwperiors: i'm excited about the new pepsi x sb19 collaboration.. 💙🤩💙

 📽️: pepsi philippines | tiktok
🔗

pep…",en
83,['1649076124633432064'],1649076124633432064,rt starburst192023: it's a wrap! i guess we'll be expecting a food trip vlog in collaboration of sb19 and pepsi philippines on 04.20.2023!…,en
84,['1649076057029607424'],1649076057029607424,"rt shiningstell: “mas masarap maiba” stellajero_ 😍💙✨

🔗  

netizensreport stellajero  for most handsome man aliv…",en
86,['1649075794151608320'],1649075794151608320,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
87,['1649075457315225600'],1649075457315225600,rt dfydigital_: pepsi combines planning processes with their biggest client walmart to enable delivery in under two hours and much more.…,en
89,['1649075276025057285'],1649075276025057285,"rt shiningstell: “mas masarap maiba” stellajero_ 😍💙✨

🔗  

netizensreport stellajero  for most handsome man aliv…",en
94,['1649074605959815169'],1649074605959815169,"rt shiningstell: “mas masarap maiba” stellajero_ 😍💙✨

🔗  

netizensreport stellajero  for most handsome man aliv…",en
96,['1649074382021566466'],1649074382021566466,"the inside of her mind must be very exciting! like poprocks in a sealed pepsi stripclubsaresaddiscosblog
stripclubsaresaddiscos dumpedtrump gopsedition cultoftrump  ",en
97,['1649073660857315328'],1649073660857315328,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
98,['1649073461262688259'],1649073461262688259,pepsi jetblue sydney australia to visit my fiance,en
1,['1649073400826953732'],1649073400826953732,"pepsi jetblue i would love a vacay! zeroisnowboarding
sweepstakes",en
2,['1649073240554479618'],1649073240554479618,"rt diwatangatin: love how you highlighted filipino street food and traditional filipino food in this food trip, pepsiphl! we need more of…",en
3,['1649072891273826306'],1649072891273826306,"rt nheltwts: a collab of pepsi philippines &amp; sb19! thanks ninang pepsiphl for trusting our mahalima! 💙💙💙

ctto: pepsi philippines tiktok…",en
4,['1649072625233305600'],1649072625233305600,rt starburst192023: it's a wrap! i guess we'll be expecting a food trip vlog in collaboration of sb19 and pepsi philippines on 04.20.2023!…,en
5,['1649072393623867394'],1649072393623867394,rt starburst192023: it's a wrap! i guess we'll be expecting a food trip vlog in collaboration of sb19 and pepsi philippines on 04.20.2023!…,en
6,['1649071927036903424'],1649071927036903424,"rt maria171819g: mas masarap ang letson manok at liempo with pepsi

dinner tayo!

mahalima pepsi food trip
sb19official sb19
sb19masar…",en
10,['1649071762179764224'],1649071762179764224,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
11,['1649071580457172994'],1649071580457172994,pepsico pepsi sugar is poison people !!,en
13,['1649071248410902531'],1649071248410902531,rt starburst192023: it's a wrap! i guess we'll be expecting a food trip vlog in collaboration of sb19 and pepsi philippines on 04.20.2023!…,en
16,['1649070606963605508'],1649070606963605508,"rt bondelleenjoyer: kyot! si belle change icon tas si donny nagpost hahahahaha donbelle

engage🔗  

donnypangilin…",en
19,['1649069649756299266'],1649069649756299266,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
25,['1649069202257354756'],1649069202257354756,"rt vidyapolireddy: 🇬🇧 england premier league match day epl

🆚 chelsea v brighton
⏰ sat 15 apr, 10:00 et

▶️ stream on joyful iptv - the…",en
28,['1649068959092690949'],1649068959092690949,rt dfydigital_: design of the end-user is the end and the beginning of the ai experience. - athinakanioura pepsi. not the least surpris…,en
29,['1649068796555001856'],1649068796555001856,"design of the end-user is the end and the beginning of the ai experience. - athinakanioura pepsi. not the least surprised considering how they are big on designthinking. 👏🏽

worldsummitai",en
30,['1649068778309799937'],1649068778309799937,"pepsi and jetblue, if i could go anywhere, i'd take my family to a resort in vegas or orlando to unwind and relax after the temps start to drop on the east coast zeroisnowboarding sweepstakes",en
33,['1649068269838696453'],1649068269838696453,"rt skyajero_016: thank you ninang. miss na miss na po namin tong baby na to 🥺

netizensreport stellajero  for most handsome man alive m…",en
34,['1649068247394967552'],1649068247394967552,"rt sb19trendsph: bagong foodtrip with mahalima? 04.20.2023 

another collaboration of sb19 and ninang pepsi ph! can we expect a food trip…",en
35,['1649068121867599873'],1649068121867599873,rt dfydigital_: pepsi combines planning processes with their biggest client walmart to enable delivery in under two hours and much more.…,en
36,['1649067983791345664'],1649067983791345664,"rt stellberryfan: early morning ayuda from ninang pepsiphl 💙🙏 pepsi   

netizensreport stellajero  for most handsome man alive mhma20…",en
37,['1649067836982321154'],1649067836982321154,"rt atinglobalsoc: a preview of the pepsi philippines x sb19 collaboration!

thank you mahalima and pepsiphl!

ctto: pepsi philippines tik…",en
38,['1649067807311826945'],1649067807311826945,"rt burning_mode: 𝘿𝘼𝙉𝙄𝙀𝙇.𝙆 𝘟 𝙥𝙚𝙥𝙨𝙞
𝙍𝙚𝙛𝙧𝙚𝙨𝙝 - 𝙇𝙤𝙣𝙜𝙬𝙖𝙣𝙜.𝙫𝙚𝙧 -
-
release on
2020.04.23 pm 6:00 (kst)
-
강다니엘 kangdaniel 펩시 pepsi 리프레쉬 ref…",en
42,['1649067268716785667'],1649067268716785667,"pepsi combines planning processes with their biggest client walmart to enable delivery in under two hours and much more. ai digitaltransformation

athinakanioura worldsummitai ",en
46,['1649066669330042885'],1649066669330042885,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
47,['1649066650216570880'],1649066650216570880,"rt szmcjpn: huehuehuehuehuehuehhehuehuehuehue 🥺😫💧

netizensreport johnpaulonase for most handsome man alive mhma2023 mhma2023johnpaulo…",en
48,['1649066610379091969'],1649066610379091969,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
49,['1649066575197261827'],1649066575197261827,"rt atinglobalsoc: a preview of the pepsi philippines x sb19 collaboration!

thank you mahalima and pepsiphl!

ctto: pepsi philippines tik…",en
50,['1649066519106846723'],1649066519106846723,"rt starburst192023: mas masarap maiba! 

watch the full video here: 

we know everyone's excited! make sure to foll…",en
51,['1649066314370289666'],1649066314370289666,"rt starburst192023: mas masarap maiba! 

watch the full video here: 

we know everyone's excited! make sure to foll…",en
53,['1649066064523972615'],1649066064523972615,"rt sb19boost: are you g to taste something new with pepsi philippines x sb19? 

tomorrow is the reveal! 04.20.2023 💙

get ready, a'tin! fo…",en
54,['1649066044432998403'],1649066044432998403,"this or that

coloradorealtor hgdenver sellingdenver this that pepsi coke ",en
59,['1649065590131400706'],1649065590131400706,rt starburst192023: it's a wrap! i guess we'll be expecting a food trip vlog in collaboration of sb19 and pepsi philippines on 04.20.2023!…,en
60,['1649065555222237185'],1649065555222237185,"rt atinglobalsoc: a preview of the pepsi philippines x sb19 collaboration!

thank you mahalima and pepsiphl!

ctto: pepsi philippines tik…",en
61,['1649065504508903430'],1649065504508903430,"rt shiningstell: “mas masarap maiba” stellajero_ 😍💙✨

🔗  

netizensreport stellajero  for most handsome man aliv…",en
63,['1649064743406280707'],1649064743406280707,rt starburst192023: it's a wrap! i guess we'll be expecting a food trip vlog in collaboration of sb19 and pepsi philippines on 04.20.2023!…,en
66,['1649064132321107968'],1649064132321107968,pepsi pepsi and my goddamn fridge is an elite combination!,en
68,['1649064106094125056'],1649064106094125056,pepsico pepsi i enjoy things like that ❤️ it's good as a treat once in while. i choose pepsi with real sugar. and make my own ice cream with no sugar. it balances the sweetness. if i had the pepsi syrup i'd just make pepsi ice cream 🤣,en
70,['1649063918785167362'],1649063918785167362,"rt starburst192023: mas masarap maiba! 

watch the full video here: 

we know everyone's excited! make sure to foll…",en
72,['1649063685241831430'],1649063685241831430,"rt maria171819g: mas masarap ang letson manok at liempo with pepsi

dinner tayo!

mahalima pepsi food trip
sb19official sb19
sb19masar…",en
74,['1649063572960432132'],1649063572960432132,"so, is pepsi getting his star-studded career now or what? can we make him mad famous? 😻👏🏼 makepepsifamous thailandpepsi pepsiinthailand pepsitheperson ",en
77,['1649062957123522561'],1649062957123522561,"rt pangasinatin: pepsi's new tvc is out now! slmt ninang pepsi!!


pepsi sb19 sb19official …",en
78,['1649062867575111683'],1649062867575111683,"rt nheltwts: a collab of pepsi philippines &amp; sb19! thanks ninang pepsiphl for trusting our mahalima! 💙💙💙

ctto: pepsi philippines tiktok…",en
80,['1649062619461091328'],1649062619461091328,rt starburst192023: it's a wrap! i guess we'll be expecting a food trip vlog in collaboration of sb19 and pepsi philippines on 04.20.2023!…,en
81,['1649062609902084098'],1649062609902084098,"rt boho_boys: new high score: 5000! 👾👾

thank y’all for following! stay tuned for more! 🥰

gaymer gay vintagestyle vintagegay gayvint…",en
82,['1649062525558816770'],1649062525558816770,"rt evan_van_ives: have a pepsi day ✌️ 

📸 boho_boys 

wideangle pepsi nsfw gay twink blond retro vintage 70s 80s legs https://…",en
84,['1649062165268267013'],1649062165268267013,rt starburst192023: it's a wrap! i guess we'll be expecting a food trip vlog in collaboration of sb19 and pepsi philippines on 04.20.2023!…,en
86,['1649061607979520005'],1649061607979520005,rt starburst192023: it's a wrap! i guess we'll be expecting a food trip vlog in collaboration of sb19 and pepsi philippines on 04.20.2023!…,en
87,['1649061470699933696'],1649061470699933696,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
93,['1649060508224593921'],1649060508224593921,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
94,['1649060317165395968'],1649060317165395968,"rt sb19trendsph: bagong foodtrip with mahalima? 04.20.2023 

another collaboration of sb19 and ninang pepsi ph! can we expect a food trip…",en
99,['1649059128772554752'],1649059128772554752,"rt shiningstell: “mas masarap maiba” stellajero_ 😍💙✨

🔗  

netizensreport stellajero  for most handsome man aliv…",en
0,['1649058837733982209'],1649058837733982209,"rt diwatangatin: love how you highlighted filipino street food and traditional filipino food in this food trip, pepsiphl! we need more of…",en
1,['1649058386699522050'],1649058386699522050,"rt shiningstell: “mas masarap maiba” stellajero_ 😍💙✨

🔗  

netizensreport stellajero  for most handsome man aliv…",en
2,['1649058207313317890'],1649058207313317890,"rt bondelleenjoyer: kyot! si belle change icon tas si donny nagpost hahahahaha donbelle

engage🔗  

donnypangilin…",en
5,['1649058048898629632'],1649058048898629632,"rt stellberryfan: early morning ayuda from ninang pepsiphl 💙🙏 pepsi   

netizensreport stellajero  for most handsome man alive mhma20…",en
7,['1649057830262161408'],1649057830262161408,rt starburst192023: it's a wrap! i guess we'll be expecting a food trip vlog in collaboration of sb19 and pepsi philippines on 04.20.2023!…,en
9,['1649057711043268610'],1649057711043268610,"rt _siwperiors: i'm excited about the new pepsi x sb19 collaboration.. 💙🤩💙

 📽️: pepsi philippines | tiktok
🔗

pep…",en
10,['1649057658044047361'],1649057658044047361,"rt sb19nized: are you g to taste something new with pepsi philippines x sb19? 

tomorrow is the reveal! 04.20.2023 💙

get ready, a'tin! fo…",en
11,['1649057598539448322'],1649057598539448322,"rt bondelleenjoyer: kyot! si belle change icon tas si donny nagpost hahahahaha donbelle

engage🔗  

donnypangilin…",en
13,['1649057283190697985'],1649057283190697985,"rt _siwperiors: i'm excited about the new pepsi x sb19 collaboration.. 💙🤩💙

 📽️: pepsi philippines | tiktok
🔗

pep…",en
17,['1649056914830151687'],1649056914830151687,"rt pangasinatin: pepsi's new tvc is out now! slmt ninang pepsi!!


pepsi sb19 sb19official …",en
19,['1649056715684597761'],1649056715684597761,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
20,['1649056074572660739'],1649056074572660739,"rt _siwperiors: ang gwapo naman talaga .. 🙈😍

📸: officialsb19 ig 

updated tags:

mahalima pepsi food trip
sb19official sb19 pepsi     …",en
21,['1649055968586784779'],1649055968586784779,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
22,['1649055752970199042'],1649055752970199042,rt starburst192023: it's a wrap! i guess we'll be expecting a food trip vlog in collaboration of sb19 and pepsi philippines on 04.20.2023!…,en
26,['1649055405346287617'],1649055405346287617,vazgera15 pepsi the secret to building passion and desire with your guy (freeebook) ,en
28,['1649055092170178563'],1649055092170178563,rt starburst192023: it's a wrap! i guess we'll be expecting a food trip vlog in collaboration of sb19 and pepsi philippines on 04.20.2023!…,en
30,['1649055051091185672'],1649055051091185672,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
33,['1649054701152006149'],1649054701152006149,"rt skyajero_016: bat ang hilig talaga maghubad ng jacket bhieeeeeee!!!! 😭

netizensreport stellajero  for most handsome man alive mhma2…",en
34,['1649054625826480129'],1649054625826480129,"rt _siwperiors: i'm excited about the new pepsi x sb19 collaboration.. 💙🤩💙

 📽️: pepsi philippines | tiktok
🔗

pep…",en
35,['1649054518666235915'],1649054518666235915,"rt keemstar: wings of redemption vs boogie2988! 
pepsi vs mtdew 🔋 ",en
36,['1649054489553534979'],1649054489553534979,"detroit lions announce reyes coca-cola bottling as official soft drink partner  and just like that, pepsi's 20 year partnership with the lions is over. 😢",en
37,['1649054486877573124'],1649054486877573124,"rt skyajero_016: thank you ninang. miss na miss na po namin tong baby na to 🥺

netizensreport stellajero  for most handsome man alive m…",en
39,['1649054417440890881'],1649054417440890881,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
41,['1649054393982152705'],1649054393982152705,"rt starburst192023: mas masarap maiba! 

watch the full video here: 

we know everyone's excited! make sure to foll…",en
43,['1649054323295547393'],1649054323295547393,lovemesome1980s nicomartelle hemanismyhero stradlemonkey motudrawing brokenbridgegxb mark_lapping sinjun45 captainbacon61 addictedhe the_tyebox hemanfan1 brooksidefilms tentaclause gillster37 therealwallbie aliciamariebody lizhobbs1974 smax140adams cimerians michaelodomart jfdm76 wheeljack83 deanetts seitayokokawa kevhulk73 battleramblog tylerslam dccomics mattel mastersofficial kimberlandart pepsi neca_toys hulkhogan konami metallica outbacksteakaus arcade_1up oreo pandaexpress pizzahut codyrhodes todays strip ,en
48,['1649053838958297092'],1649053838958297092,"rt stellberryfan: early morning ayuda from ninang pepsiphl 💙🙏 pepsi   

netizensreport stellajero  for most handsome man alive mhma20…",en
49,['1649053802354577409'],1649053802354577409,"rt starburst192023: mas masarap maiba! 

watch the full video here: 

we know everyone's excited! make sure to foll…",en
50,['1649053778300239872'],1649053778300239872,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
53,['1649053579326676996'],1649053579326676996,"rt nheltwts: a collab of pepsi philippines &amp; sb19! thanks ninang pepsiphl for trusting our mahalima! 💙💙💙

ctto: pepsi philippines tiktok…",en
55,['1649053395322568706'],1649053395322568706,pepsi movie theater popcorn !,en
56,['1649053350581895172'],1649053350581895172,"rt stellberryfan: early morning ayuda from ninang pepsiphl 💙🙏 pepsi   

netizensreport stellajero  for most handsome man alive mhma20…",en
62,['1649052805234302977'],1649052805234302977,"pepsi common now.
we all know the truth.",en
63,['1649052736154128389'],1649052736154128389,rt starburst192023: it's a wrap! i guess we'll be expecting a food trip vlog in collaboration of sb19 and pepsi philippines on 04.20.2023!…,en
64,['1649052644944801798'],1649052644944801798,"rt maisanijah: cravings satisfied basta sb19 at pepsi ang kasama! 💯

watch the pepsiphl new video here: 


sb19of…",en
67,['1649052357983084544'],1649052357983084544,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
69,['1649052181004455948'],1649052181004455948,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
71,['1649051424188411907'],1649051424188411907,"rt atinglobalsoc: a preview of the pepsi philippines x sb19 collaboration!

thank you mahalima and pepsiphl!

ctto: pepsi philippines tik…",en
83,['1649050465852858376'],1649050465852858376,rt starburst192023: it's a wrap! i guess we'll be expecting a food trip vlog in collaboration of sb19 and pepsi philippines on 04.20.2023!…,en
85,['1649050207508918273'],1649050207508918273,"rt sb19trendsph: bagong foodtrip with mahalima? 04.20.2023 

another collaboration of sb19 and ninang pepsi ph! can we expect a food trip…",en
86,['1649050145122836480'],1649050145122836480,"rt bondelleenjoyer: kyot! si belle change icon tas si donny nagpost hahahahaha donbelle

engage🔗  

donnypangilin…",en
87,['1649050024960196609'],1649050024960196609,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
88,['1649050011064487937'],1649050011064487937,"rt bondelleenjoyer: kyot! si belle change icon tas si donny nagpost hahahahaha donbelle

engage🔗  

donnypangilin…",en
90,['1649049809356206087'],1649049809356206087,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
91,['1649049775554310144'],1649049775554310144,"rt starburst192023: mas masarap maiba! 

watch the full video here: 

we know everyone's excited! make sure to foll…",en
99,['1649049345768189954'],1649049345768189954,"rt stellberryfan: early morning ayuda from ninang pepsiphl 💙🙏 pepsi   

netizensreport stellajero  for most handsome man alive mhma20…",en
4,['1649047699826827265'],1649047699826827265,"rt starburst192023: mas masarap maiba! 

watch the full video here: 

we know everyone's excited! make sure to foll…",en
7,['1649046312040673281'],1649046312040673281,rt starburst192023: it's a wrap! i guess we'll be expecting a food trip vlog in collaboration of sb19 and pepsi philippines on 04.20.2023!…,en
8,['1649046179857174531'],1649046179857174531,"rt stellberryfan: early morning ayuda from ninang pepsiphl 💙🙏 pepsi   

netizensreport stellajero  for most handsome man alive mhma20…",en
9,['1649046162098507778'],1649046162098507778,rt starburst192023: it's a wrap! i guess we'll be expecting a food trip vlog in collaboration of sb19 and pepsi philippines on 04.20.2023!…,en
14,['1649045619678547971'],1649045619678547971,"rt atinglobalsoc: a preview of the pepsi philippines x sb19 collaboration!

thank you mahalima and pepsiphl!

ctto: pepsi philippines tik…",en
16,['1649045473775484930'],1649045473775484930,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
17,['1649045223601852417'],1649045223601852417,"rt _siwperiors: fishballs + kwek kwek + pepsi + you = perfect combo! 👌💯😋 

updated tags:

mahalima pepsi food trip
sb19official sb19 pe…",en
18,['1649045072007286785'],1649045072007286785,"rt bondelleenjoyer: kyot! si belle change icon tas si donny nagpost hahahahaha donbelle

engage🔗  

donnypangilin…",en
21,['1649044971872489475'],1649044971872489475,"rt nheltwts: a collab of pepsi philippines &amp; sb19! thanks ninang pepsiphl for trusting our mahalima! 💙💙💙

ctto: pepsi philippines tiktok…",en
23,['1649044894080733187'],1649044894080733187,"rt _siwperiors: i'm excited about the new pepsi x sb19 collaboration.. 💙🤩💙

 📽️: pepsi philippines | tiktok
🔗

pep…",en
24,['1649044653315088387'],1649044653315088387,"rt starburst192023: mas masarap maiba! 

watch the full video here: 

we know everyone's excited! make sure to foll…",en
