,edit_history_tweet_ids,id,text,lang
38,['1646811633027776513'],1646811633027776513,"therevmmj mcdonalds mcdonaldsjapan i really want to know what it tastes like. i feel like it tastes good. 
and i can feel diabetes calling me. ",en
39,['1646811505793417217'],1646811505793417217,chewb3rt flightl35472448 dejoycourtney mcdonalds lol,en
40,['1646810732749639681'],1646810732749639681,vwinterforduk mcdonalds is there such thing as a good one then 🤷,en
41,['1646810723631382529'],1646810723631382529,"i can’t believe i secured two of my bt21 bias! welcome, mang! bt21 mcdonalds mcdoph 💜  ",en
42,['1646809278475538432'],1646809278475538432,trevdon mcdonalds i could and would but can realtrollygamer help it’d be like a date,en
44,['1646808192217751557'],1646808192217751557,mcdonalds yummmm add tomato and cheese,en
45,['1646807032337690626'],1646807032337690626,clownworld_ “hey!  hey! put your hat back on. you’re still on the clock.” mcdonalds badabababa ,en
46,['1646806937747570690'],1646806937747570690,yo mcdonalds why haven’t you brought back the chicken tenders???,en
47,['1646806927492493315'],1646806927492493315,mcdonalds hic,en
48,['1646806532535795715'],1646806532535795715,"antoine_tanghe twitter etoro mcdonalds dogecoin elonmusk it's outrageous that this guy is making a fortune o(ff of exploiting un}iswap.(}
",en
49,['1646806525996941313'],1646806525996941313,"antoine_tanghe twitter etoro mcdonalds dogecoin elonmusk this is an incred,ible accomplishmen(t and i'm sure this d]egen has a bright future ahead.^}
",en
50,['1646806523945836545'],1646806523945836545,"antoine_tanghe twitter etoro mcdonalds dogecoin elonmusk wow, i had no ]idea ethereum developers could make so much money -through mev and arb bots!^,
",en
51,['1646806522964443136'],1646806522964443136,"antoine_tanghe twitter etoro mcdonalds dogecoin elonmusk ^i had no idea that these methods existed! this is a game-changer for sure._?
",en
52,['1646806497462984706'],1646806497462984706,"was so good now we can buy crypto on twitter, partenariat with etoro ! 
soon we can buy mcdonalds with dogecoin on twitter 

congrate to you elonmusk !!",en
53,['1646806078573740035'],1646806078573740035,mcdonalds i haven't eaten any form of fast food since 2020. so idk . mcdonald's has always been nasty to me there's not enough money on this earth to put that garbage back in my body.,en
54,['1646805924894371843'],1646805924894371843,"rt dollardreamyt: mcdonalds no way, is it the same one i wore while eating a big mac? 👀 ",en
55,['1646805353877700609'],1646805353877700609,"mcdonalds this food is garbage, fake and all",en
56,['1646804700778356736'],1646804700778356736,"mcdonalds looking for fun people to talk with as i play! hope to see you there 
",en
57,['1646804332308750339'],1646804332308750339,"yungmiami305 the caresha meal loading ………….

now mcdonalds i’m not payin no $13.00 dollars for no 6 piece and a sauce  tellin y’all now 😅😂",en
58,['1646804258967392256'],1646804258967392256,mcdonalds he's your biggest fan ,en
60,['1646802879108325376'],1646802879108325376,when you order a large latte mcdonaldsuk and realise you should have gone to costacoffee 😔 mcdonalds halfmeasures sadtimes ,en
61,['1646802565718241281'],1646802565718241281,"rt blackprwire: this inspirational tour honors homecoming tradition with legendary gospel artists and hbcu performances!
mcdonalds gospe…",en
62,['1646801236094746626'],1646801236094746626,i’m sorry that burger was really good man ⁦elonmusk⁩ smashed into ⁦mcdonalds⁩ last week for ⁦kevinhart4real⁩ to fart all over my ⁦pakpakchicken⁩ big mac to be filled ,en
63,['1646801120751230976'],1646801120751230976,angrybritain mcdonalds remove the lid and drink it like a grown up yoh absolute twonk,en
64,['1646800729552609281'],1646800729552609281,"we live in critical times.

income inequality in britain is at its worst for a decade, regional inequality is out of control and millions of people are turning to food banks just to get by. 

❗️across the uk there are now more food banks than there are mcdonalds. ",en
65,['1646799909130055680'],1646799909130055680,"⭐️ free coca-cola glass
follow, retweet, comment or like if you want one. ⬇️
then click the link below.
🔥🔥 get this now! 👉 
all updates today 👉 
freebies freestuff freesamples competitions cocacolaglass mcdonalds ",en
66,['1646798724687970305'],1646798724687970305,"mcdonalds burgerking kfc and all that kind of j u n k f o o d poison has to be banned from every street. eat normal food from home, and at home, fresh bread, butter, and fresh cheese, meat on your bread and plate . not this junkpoison rt ",en
67,['1646798513374904320'],1646798513374904320,i guess we  make macdonalds to mac d onalds which make macdonalds collab with onepiece onepiece mcdonalds,en
68,['1646796869723639808'],1646796869723639808,"rt kim36644649: yes i have my baby rj 
bt21rj 
jin 
mcdonalds ",en
69,['1646795420226682881'],1646795420226682881,mcdonalds i went for the $1 dietcoke and then bought food. now i don't/won't go.,en
70,['1646795017875234817'],1646795017875234817,"mcdonalds you don’t sell food, you sell poison that fat people can afford.",en
71,['1646794937105629184'],1646794937105629184,mcdonalds facts,en
72,['1646794683002294274'],1646794683002294274,mcdonalds the entire philadelphia 76ers roster in 2 months kruwuse,en
74,['1646794484909486080'],1646794484909486080,kellycraftky the constitutional right - vote. and in the real democratic movement v must be united for solution. firstrepublic usmc mcdonalds thehill gopgovs gopchairwoman speakermccarthy,en
75,['1646794409340485634'],1646794409340485634,mcdonalds after a 12.5 hrs shift with just a 40 min break i order a mcdonalds i get it home to this!! it’s ment to be 2 large chips &amp; 1 medium.. i was gutted and hangry!! ,en
76,['1646794232449970176'],1646794232449970176,huntistheboss fauxtombrady_12 mcdonalds ofng😂,en
77,['1646792287509250049'],1646792287509250049,mcdonalds the app is an abomination. yesterday morning it wouldn't work now i have 5 pending charges on my bank account one charge that went through and i still had to order and pay through the drive through  and it took all but 500 of my points. how do i get this taken care of?,en
78,['1646791926144958464'],1646791926144958464,mcdonalds coke can still go,en
79,['1646791748645953537'],1646791748645953537,mcdonalds i did that already too 😊,en
80,['1646790887647719424'],1646790887647719424,mcdonalds fuck that. the next one of your employees that tries to charge me for a large water is getting punched in the face,en
81,['1646790509686562816'],1646790509686562816,mcdonalds perhaps following me may make it right,en
82,['1646790001190137858'],1646790001190137858,"mcdonalds $3+ for 1 has brown that’s never consistent. especially when you reheat the day olds. if i’m there right when it opens, why is it stale?",en
83,['1646788511939403777'],1646788511939403777,"hi mcdonalds , we haven’t talked in awhile. bring back your spicy buttermilk chicken tenders please! 🥺🥺",en
84,['1646788474068955137'],1646788474068955137,lil_uwuski mcdonalds what does conservative yt people have to do with this ad about a queer couple and their shitty food?,en
85,['1646788138789126144'],1646788138789126144,"2⃣ f&amp;b

tacobell 
burgerking 
starbucks 
mcdonalds 
pizzahut 
freedbakery
papajohns 
quiznos
cocacola 
bacardi 
budweiserusa 
glenfiddichsmw 
hennessy 
dictador
dalmorewhisky 
hellofamwines 
yerb ",en
86,['1646788078764445698'],1646788078764445698,"rt iamrashmika: available at a mcdonaldsindia near you and on mcdelivery 🤍

piripirimcspicy imlovinit mcdonalds

partnership",en
87,['1646787856856236035'],1646787856856236035,"rt iamrashmika: available at a mcdonaldsindia near you and on mcdelivery 🤍

piripirimcspicy imlovinit mcdonalds

partnership",en
89,['1646785575893041154'],1646785575893041154,"please could the hot chocolate be sorted out at wessex gate retail park. its been 'temporarily unavailable' for six months i'm aware of.

often we go to greggs in town instead of mcdonalds purely over the lack of hot chocolate.",en
1,['1646784754614775808'],1646784754614775808,sportsandchup mcdonalds,en
2,['1646784488192581634'],1646784488192581634,"rt limobliewill002: get your $100 mcdonalds gift card now!mcdonalds burger unitedstates 
",en
3,['1646781581330096129'],1646781581330096129,mcdonalds ,en
5,['1646780345952399363'],1646780345952399363,"rt nowisalluhav: pirihan777 l42022425 you will never eat mcdonalds  again when you learn the truth...

 https://…",en
6,['1646780163349442561'],1646780163349442561,"hello bt21_ tata ❤️
bt21tata bts_twt mcdonalds mcdo_ph ",en
7,['1646779230704013312'],1646779230704013312,mcdonalds mctaco announcement soon?,en
8,['1646779168447934465'],1646779168447934465,mcdonalds mcdonalds food is cancerous. stay away from it people!,en
9,['1646778313484926976'],1646778313484926976,rt karthi83m steveneatstacos thinkpplculture thx4rt fr hrcurator inside 'mchire': how ai reduced mcdonalds time-to-hire by 65% … hrdcommunity hr hcm hrm humanresources hrtech recruiting hiring,en
10,['1646777757110611968'],1646777757110611968,thedogecard mcdonalds that’s about how many fries they put in the medium 🥴,en
11,['1646777537278906368'],1646777537278906368,"rt clurkkent: meal check 🍗!! got the bts chicken mcnuggets happy meal thingy for tuna 🍣 !! this bts meal has:

- 10pcs chicken mcnuggets…",en
12,['1646776646719131649'],1646776646719131649,"zingaraadrift fightfor15la mcdonalds ca_dir if you replace all the workers with robots, who's going to be able to pay for the mcdonalds?",en
13,['1646776068387291136'],1646776068387291136,mcdonalds do you have list of the stores,en
14,['1646775369738117120'],1646775369738117120,"rt sonichacki: sonic movie 2 and super mario movie happy meal boxes 

sonicmovie2 supermariomovie sonic mario mcdonalds …",en
15,['1646774472446296064'],1646774472446296064,"rt prothedoge: don’t forget! 🐶🍔🍟 

you can get 3% back in dogecoin when purchasing anything from mcdonalds using thedogecard this week…",en
16,['1646773708101484545'],1646773708101484545,"rt rukias_ebay: check out 7 tonka bulldozers 1994 mcdonald's happy meal toys 8 new diecast  ebay via ebay 

ton…",en
17,['1646773297885896705'],1646773297885896705,"rt knotsimple: mcdonalds aquaman happy meal toy  via etsy 

freeshipping on all items store wide    

aquaman a…",en
18,['1646773287580495874'],1646773287580495874,"homeless dog refuses to eat mcdonalds, this definitely tells you the state of the junk food we are being fed today when starving dogs won't touch.

stay away from matrix food it's designed to keep you in your lowest vibration possible. ",en
19,['1646773278864801792'],1646773278864801792,"fully automated mcdonalds is now a real thing 😮😮
mcdonalds technews ",en
20,['1646772815750889473'],1646772815750889473,mcdonalds make the mcgriddles available 24/7,en
21,['1646772689787387906'],1646772689787387906,"rt abdulka45017211: get your $100 mcdonald's gift card now! only for us (united states) people &amp; apple ios users.
just email/zip submit.…",en
22,['1646772686884859905'],1646772686884859905,"rt msthasinaa76448: get your $100 mcdonald's gift card now! only for us (united states) people &amp; apple ios users.
just email/zip submit.…",en
23,['1646772684032802817'],1646772684032802817,"rt afsanahoos18196: get your $100 mcdonald's gift card now! only for us (united states) people &amp; apple ios users.
just email/zip submit.…",en
24,['1646772681159606274'],1646772681159606274,"rt halimab90246472: get your $100 mcdonald's gift card now! only for us (united states) people &amp; apple ios users.
just email/zip submit.…",en
25,['1646772677787410434'],1646772677787410434,"rt anwarho40670296: get your $100 mcdonald's gift card now! only for us (united states) people &amp; apple ios users.
just email/zip submit.…",en
26,['1646772671764373504'],1646772671764373504,"rt apsonnesa41851: get your $100 mcdonald's gift card now! only for us (united states) people &amp; apple ios users.
just email/zip submit. 
c…",en
27,['1646772613900025857'],1646772613900025857,"get your $100 mcdonald's gift card now! only for us (united states) people &amp; apple ios users.
just email/zip submit. 
claim now: 

gift giftcard giveaways mcdonalds ",en
28,['1646772180041211904'],1646772180041211904,"get your $100 mcdonald's gift card now! only for us (united states) people &amp; apple ios users.
just email/zip submit. 
claim now: 

gift giftcard giveaways mcdonalds ",en
29,['1646771846208176128'],1646771846208176128,"get your $100 mcdonald's gift card now! only for us (united states) people &amp; apple ios users.
just email/zip submit. 
claim now: 

gift giftcard giveaways mcdonalds ",en
30,['1646771577239871488'],1646771577239871488,"rt geologistmj: this man stands outside mcdonalds main gulberg, lahore, from 4pm to 6pm selling these beautiful, intricate pieces. he i…",en
31,['1646771393000882176'],1646771393000882176,"this man stands outside mcdonalds main gulberg, lahore, from 4pm to 6pm selling these beautiful, intricate pieces. he is an artist yet his art goes unappreciated and he barely gets by. show him support by buying his products and sharing.
stay kind always!
art
artist ",en
32,['1646771234825474048'],1646771234825474048,"get your $100 mcdonald's gift card now! only for us (united states) people &amp; apple ios users.
just email/zip submit. 
claim now: 

gift giftcard giveaways mcdonalds ",en
34,['1646770795505659905'],1646770795505659905,"get your $100 mcdonald's gift card now! only for us (united states) people &amp; apple ios users.
just email/zip submit. 
claim now: 

gift giftcard giveaways mcdonalds ",en
35,['1646769775811653635'],1646769775811653635,"get your $100 mcdonald's gift card now! only for us (united states) people &amp; apple ios users.
just email/zip submit. 
claim now: 

gift giftcard giveaways mcdonalds ",en
36,['1646769041879494657'],1646769041879494657,"what buzz has to do with iconic tv commercials for cocacola, apple, mcdonalds and more. we review emanuelrosen’s theanatomyofbuzzrevisited:  marketing wordofmouth wordofmouthmarketing advertising",en
37,['1646768539922059264'],1646768539922059264,.mcdonalds you’re a bitch sleep with one eye open,en
38,['1646768292546113538'],1646768292546113538,"mcdonalds that's an american burger i had one of them sunz-a-gunz-
ps.
bañg bang bañg bang bañg ",en
39,['1646767813867044864'],1646767813867044864,mcdonalds  ,en
40,['1646767099790913536'],1646767099790913536,"mcdonalds i am beyond upset 

i work a 12 shift, and go to grab some food after work. a small simple order.

6 cars in front of me and i wait, no exaggeration, 1 hour and 10 minutes to finally get to the window after giving my code at the speaker ",en
41,['1646767094892056581'],1646767094892056581,karen isn't going to be happy. mcdonaldscanada karen mcdonalds ,en
42,['1646766865757372418'],1646766865757372418,"rt intellectatl: mcdonalds how is it all ice cream machines are broken, plus have no cookies or apple pies? i canceled an order last nigh…",en
43,['1646766605098008577'],1646766605098008577,mcdonalds you gotta drop an elbow on it so it’s all smushed. then it’ll be perfect,en
44,['1646765973758787584'],1646765973758787584,"alans starbucks surprise, frappe.  starbucks drivethrough takeaway fridaynight kfc mcdonalds burgerking lockdown3 lockdown lockdownextension rnumber animation animated animatedvideos quarantinelife 1 energycrisis toriesunfittogovern video",en
45,['1646765627938332673'],1646765627938332673,"mcdonalds has an antibiotics problem, and it poses serious health risks. here's what we can do about it ",en
46,['1646764539214692352'],1646764539214692352, coffeetime coffee goodmorning dignity meme funny shoppingstar coffeelover coffeecreation starbucks starbucksthailand mcdonalds,en
47,['1646764529861394433'],1646764529861394433,"unwrap the deliciousness this ramadan with mcdonald's deals! satisfy your hunger pangs with our juicy burgers and crispy fries. ramadan mubarak! 
mcdonaldsramadan ksaykhao cravelikeneverbefore mcdonalds food fastfood burger foodie memes burgerking ",en
50,['1646763216096358400'],1646763216096358400,paramedic on break when stabbed to death at sydney mcdonald's  paramedic breaking tragic rip campbelltown ambulance mcdonalds crime crimewatch,en
51,['1646763163197775872'],1646763163197775872,fightfor15la orientaljanedoe mcdonalds ca_dir does the mcdonald's have to also the legal fees?,en
54,['1646760718987849728'],1646760718987849728,mcdonalds the lower right hand corner can go,en
55,['1646760293815681024'],1646760293815681024,"bt21 x mcdophilippines 🤩
 bt21mcdo 
mcdonalds 
mcdoph 
bt21_ 
mcdo_ph 
mcdonalds ",en
56,['1646759044693086208'],1646759044693086208,yes pure failure ! zionwilliamson pelicansnba we need players that want to play and win playoff games if a 200m contract can’t get you in the game what would ? get him another bigmac after the game ? mcdonalds tradezion ,en
57,['1646758557227040771'],1646758557227040771,cryptomonstew alektsander mcdonalds 🤨,en
58,['1646757779229515776'],1646757779229515776,mcdonalds why are all the 24/7 mcdonald's in florida either closed or take an hour,en
59,['1646757256036270080'],1646757256036270080,"mcdonald’s makes rare menu change, adds sweet treat
tacobell mcdonalds mickeyd malaysia singapore cheesecakefactory
➡️ now on  — ",en
60,['1646756132499906561'],1646756132499906561,mcdonalds i almost kissed an employee for pudding extra nuggets in my meal❤️,en
61,['1646756054779215873'],1646756054779215873,mcdonalds lmaoooo putting your best foot forward…please be for real,en
62,['1646755140601249793'],1646755140601249793,mcdonalds give me a mcdonald’s gift card,en
63,['1646754941778919424'],1646754941778919424,"mcdonald's in china
has workout bikes where you can eat your food🤐😂🤯

mcdonalds  chinanow news fastfood weightloss factscheck ",en
64,['1646754814171258880'],1646754814171258880,"rt nowisalluhav: pirihan777 l42022425 you will never eat mcdonalds  again when you learn the truth...

 https://…",en
65,['1646754744231428096'],1646754744231428096,"queen st, campbeltown, paramedic stabbing at mcdonald's: ambulance worker leaves emotional letter - daily mail mcdonalds fastfood ",en
67,['1646752865262931971'],1646752865262931971,"welcome home, cooky!!! 💜💜

mcdoph mcdonalds ",en
68,['1646752290056052736'],1646752290056052736,lol  the employee at mcdonalds laughing when we laughed once she confirmed the machine was down for a mcflurry 😂😩,en
69,['1646751846206406656'],1646751846206406656,mcdonalds unfortunately i’m going to have to say hi c i’m sorry 😢,en
70,['1646750211300024321'],1646750211300024321,"early access to mcdonalds meets bt21 is on apr13-14 only via app redemption! 

you can redeem the deal once per day during the two-day pre-launch  promo 😉 starting apr15, the chicken  mcnuggets meal meets bt21 will be available to everyone! 💜

coll…  ",en
71,['1646748400594092033'],1646748400594092033,mcdonalds all of it can go,en
72,['1646747299836755968'],1646747299836755968,close. very close. ⁦mcdonalds⁩ ,en
73,['1646746437563154432'],1646746437563154432,"tajymany mcdonalds ibm if you are ever giving a talk in germany, please let me know. 👍 i want to know why ai-powered robots will not take over the world. 😄",en
75,['1646745197416706050'],1646745197416706050,"bt21 x mcdophilippines 🤩
 bt21mcdo 
mcdonalds 
mcdoph 
bt21_ 
mcdo_ph 
mcdonalds ",en
76,['1646744959750479873'],1646744959750479873,maybe that is why mcdonalds is getting rid of all human operation little by little. ,en
77,['1646744319934574592'],1646744319934574592,mcdonalds i want a fuckin mccrispy and can’t get one after midnight tf ‼️😩🥺🤬🤬,en
78,['1646743973531389952'],1646743973531389952,"i keep opening ubereats to order mcdonalds, then i’m like ‘nahhhh i shouldn’t’. but minutes later i do it again 🤣",en
79,['1646743891230507008'],1646743891230507008,rt twitter: mcdonalds it’s 60.3 million now,en
80,['1646743814994903043'],1646743814994903043,only took me 27 years to realize how you know what is in the cup 🙃 thelittlethings mcdonalds mccafe ,en
81,['1646743602737938432'],1646743602737938432,mcdonalds id rather go to wendys,en
83,['1646742822140235776'],1646742822140235776,fkaannabanana it’s amazing when done right. surprised mcdonalds never marketed it together 🍟🍦,en
84,['1646742276440313862'],1646742276440313862,mcdonalds she should have at least asked for mcpizza,en
85,['1646742237240336385'],1646742237240336385,mcdonalds why is the drive thru so incredibly slow at night at so many of your locations?,en
86,['1646742180722253825'],1646742180722253825,mcdonalds bbq sauce flavored coke. 🤤 cokestudio,en
87,['1646740531639209985'],1646740531639209985,mcdonalds chicken wraps👀👀👀👀👀,en
88,['1646739798701527040'],1646739798701527040,7 big changes you’ll see at mcdonald’s this year – eating that’s not  foodhealthyrestaurantditerecipelifestylenutritionseafoodfish mcdonalds youll,en
89,['1646738880593289217'],1646738880593289217,"rt nowisalluhav: pirihan777 l42022425 you will never eat mcdonalds  again when you learn the truth...

 https://…",en
0,['1646738569489162242'],1646738569489162242,"i stuck at the drive thur half hour and then waited at the counter for half more hour and no one is at the counter
mcdonalds weymouth",en
2,['1646737363664601089'],1646737363664601089,jamaardavls mcdonalds you would be surprised man. people be order quarter pounders and big macs as the first thing during that time,en
3,['1646736208024977408'],1646736208024977408,canucks mcdonaldscanada everyone titter mcdonalds to accept doge lol.,en
4,['1646735348762853377'],1646735348762853377,"i did not get all 10 chicken nuggies in my mcdonald's happy meal and now i'm angy!!!!!

 hungry food mcdonalds angy gamers",en
5,['1646735107011538950'],1646735107011538950,mcdonalds make a large sweet tea $1 again.,en
7,['1646734193630629888'],1646734193630629888,ssouthsaturn dramadelinquent mcdonalds this made me laugh,en
9,['1646733321601155072'],1646733321601155072,"711sej 711sej  akiko_lawson nfa akikolawson akiko famima_now famimanow famina mcdonaldsjapan mcdonaldsjapan mcdonalds kfc_jp kfc cnn cnn ibcig ibcig dyor seedifyfund web3games metaverse bytenextio bytenextio rwas $strx mtrader  xauusd, forex indices ",en
10,['1646733284020215808'],1646733284020215808,"711sej 711sej  akiko_lawson nfa akikolawson akiko famima_now famimanow famina mcdonaldsjapan mcdonaldsjapan mcdonalds kfc_jp kfc cnn cnn ibcig ibcig dyor seedifyfund web3games metaverse bytenextio bytenextio rwas $strx mtrader  xauusd, forex indices ",en
11,['1646733247009763328'],1646733247009763328,"711sej 711sej  akiko_lawson nfa akikolawson akiko famima_now famimanow famina mcdonaldsjapan mcdonaldsjapan mcdonalds kfc_jp kfc cnn cnn ibcig ibcig dyor seedifyfund web3games metaverse bytenextio bytenextio rwas $strx mtrader  xauusd, forex indices ",en
12,['1646733210355744768'],1646733210355744768,"711sej 711sej  akiko_lawson nfa akikolawson akiko famima_now famimanow famina mcdonaldsjapan mcdonaldsjapan mcdonalds kfc_jp kfc cnn cnn ibcig ibcig dyor seedifyfund web3games metaverse bytenextio bytenextio rwas $strx mtrader  xauusd, forex indices ",en
13,['1646733172984492038'],1646733172984492038,"711sej 711sej  akiko_lawson nfa akikolawson akiko famima_now famimanow famina mcdonaldsjapan mcdonaldsjapan mcdonalds kfc_jp kfc cnn cnn ibcig ibcig dyor seedifyfund web3games metaverse bytenextio bytenextio rwas $strx mtrader  xauusd, forex indices ",en
14,['1646733112435523585'],1646733112435523585,mcdonalds watcherguru when macrib back?,en
15,['1646733021209415683'],1646733021209415683,mcdonalds when macrib again,en
16,['1646732852313092097'],1646732852313092097,mcdonalds i miss the $1 large drink!,en
17,['1646732659127730176'],1646732659127730176,markuswoat yippeewowwoop twitter twittersupport twitterlive twittercreators kroger joebiden kroger_health krogernews krogerchefbot walmart walmartworld walmartinc walmartcagaming walmartcanada walmartmxycam spain elonmusk canada mcdonaldscanada wendyscanada wendys littlecaesars pizzahutuk pizzahut mcdonalds,en
18,['1646732568685944832'],1646732568685944832,dillon_abrams mcdonalds would be less nasty without the cringey and forced ir,en
20,['1646731872138063872'],1646731872138063872,mcdonalds lmao just ordered this. nothing like you see here.,en
21,['1646731576104087552'],1646731576104087552,"mcdonalds elitist child sex trafficking ring. a survivors story 

epsteinisland wherearethechildren",en
22,['1646731258397949954'],1646731258397949954,"feed for jaymz (at mcdonalds in mesa, az) ",en
23,['1646730381297872898'],1646730381297872898,mcdonalds how much will  your heart surgery cost after you eat those for a few years?,en
24,['1646730320488611841'],1646730320488611841,mcdonalds you keep making excuses ....why did you even post this in the first place,en
25,['1646729936118468608'],1646729936118468608,bubbawallace mcdonalds drpepper 23xiracing race baiter,en
26,['1646729666571501568'],1646729666571501568,"akasparklybitch johneeblaizekc mcdonalds damn mines always got a free any size with a 1 dollar, unless it’s friday then it’s 1$ medium i think",en
27,['1646729450866843649'],1646729450866843649,breezey1003 mcdonalds they ain’t there companies fault you should’ve scolded the lazy ass employee who over cooked it,en
28,['1646729275481915393'],1646729275481915393,lmunfazed duke5ilver mcdonalds lol guess we both work for mcdonald's 🤣,en
29,['1646729136872849415'],1646729136872849415,"trapmastr1000 mcdonalds they told you, cody🙄😒",en
30,['1646728763453890561'],1646728763453890561,mcdonalds why did you guys get rid of snack wraps 😞,en
31,['1646728736484753409'],1646728736484753409,_rob_29 mcdonalds is trying to out fight wafflehouse,en
32,['1646728471261872129'],1646728471261872129,mcdonalds my brother mcdonalds was good when the food was as cheap as the quality of it. i remeber the 2:3$ menu and it was lit thats like 4 years ago and it was alright. but now a mcgriddle is like 5 bucks by it self and tastes the same mid,en
33,['1646728438840016896'],1646728438840016896,mcdonalds can you bring back the peppery chicken on the chicken mcgriddle,en
35,['1646728152729767936'],1646728152729767936,rt jg_nuke: it's increasingly obvious that commercial real estate will be the cause of the next major financial crisis. mcdonalds commer…,en
36,['1646727376683012096'],1646727376683012096,day 37 of asking mcdonalds to bring back the jalapeño mcdouble and/or the habanero ranch sauce,en
37,['1646726374080622593'],1646726374080622593,"mcdonalds hey, how can i get in touch with the franchise owner of a particular store?  there's some serious problems with the one near my house that they need to know about.

i'm talking health-code violation stuff.  let me know.  i'd like to let the owner know.",en
39,['1646726058375368704'],1646726058375368704,"davidhogg111 mcdonalds kills more americans each year than guns…

how much did they pay you for this tweet?",en
40,['1646725966209904640'],1646725966209904640,mcdonalds ,en
41,['1646725435948933121'],1646725435948933121,oh yea y’all did sumn wit this scrawberry shortcake mcflurry mcdonalds,en
43,['1646725170068074498'],1646725170068074498,clownworld_ mcdonalds these your employees?? and you expect people to eat the food after these two ladies worked up a sweat and threw their weaves all around?,en
44,['1646725056297353220'],1646725056297353220,mcdonalds that sprite stay. it’s the best damn sprite ever. it’s alway cold and it’s nice and strong af.,en
45,['1646724860633030657'],1646724860633030657,mcdonalds ,en
47,['1646724547822100480'],1646724547822100480,coldblood_131 duke5ilver mcdonalds just saying bc if you get that manager or wannabe manager that starts noticing it you might get some reaction lmao,en
49,['1646724431652306945'],1646724431652306945,don't look up comicstrip cartoon mcdonalds ,en
50,['1646724398127386630'],1646724398127386630,"mcdonalds i appreciate the inclusivity! i'm vegan so i don't approve of mcdonald's in general, but i thank you for portraying this.",en
51,['1646724252933169152'],1646724252933169152,"coldblood_131 duke5ilver mcdonalds nah you’re right i know bc i’m literally one (not mcd’s but fast food) and someone could do this 4 million times and i wouldn’t ever say anything. love this kinda shit, cutting corners on the corporations that get rich cutting corners on employees &amp; customers",en
52,['1646724202353901569'],1646724202353901569,debrionnee mcdonalds wait it’s growing on me🤔,en
53,['1646723891526549505'],1646723891526549505,"rt pensinsidescoop: mcdonalds unfortunately, it's the blue jackets who score during the big mac attack, not the penguins. :/ we're tied 1…",en
55,['1646723612978696193'],1646723612978696193,mcdonalds i steal a drink every time i enter your establishment,en
56,['1646723406979805184'],1646723406979805184,mcdonalds xcypher73x never going to pay you ridiculous prices again.,en
57,['1646723155321585664'],1646723155321585664,mcdonalds i had a qp and small fry and it was $8.50. never again!!,en
58,['1646723108693213184'],1646723108693213184,"sydney paramedic crime mcdonalds nsw campbelltown

a new south wales paramedic has died after being stabbed in sydney’s south-west early this morning.
police were called to the incident at the campbelltown mcdonald’s on queen st about 5.30am.

",en
59,['1646722874093215745'],1646722874093215745,mcdonalds why does it take so long later at night to get food? my dogs just want their mcchickens,en
60,['1646722605607530496'],1646722605607530496,mcdonalds you guys are known for your spicy water (sprite) only reason i go for,en
61,['1646722545675288576'],1646722545675288576,mcdonalds the restaurant said my order didn't exist. but i have the receipt to prove it does ,en
62,['1646722322173140995'],1646722322173140995,mcdonalds bro we hate you treat your workers better💀,en
63,['1646722229147688961'],1646722229147688961,"mcdonalds just make a normal ad and stop forcing that shit, we don’t care about who tf eats there, we just care about the food dumbass☠️☠️☠️👎👎👎",en
64,['1646722209334034432'],1646722209334034432,"rt whatsgoodpng: she understood the assignment 😂💯
🎥yeaahboii
mcdonalds papuanewguinea ",en
65,['1646722178124226562'],1646722178124226562,mcdonalds why is it that anytime i eat your food i can't shit for 2 weeks?,en
66,['1646720805126938626'],1646720805126938626,"handofthemaster akafacehots mmpadellan dariusmccrary talks about the  childsupport system in michigan- lawyer told him work  mcdonalds
",en
67,['1646719936994197507'],1646719936994197507,"all my goblintown investment down to 0 because of metadata. my life is ruined, i have sold my house, car and mother to get more goblins, mcgoblinburger, grumpls and secretsociety ... sold on loss to buy nakamigos and now what? i might have to work mcdonalds to buy more?",en
68,['1646719917549318146'],1646719917549318146,"mcdonalds dear karlo, i didn’t get my refund within 2 hours like you said and your app still sucks.",en
69,['1646719883424542720'],1646719883424542720,"gearhead861 ayobruhh1 mcdonalds finally, some new testament passages!

however, sexually immoral, isolators and adultery is entirely determined by the time. 

a woman wearing anything today in the 1550s would be considered an adulterer. doesn’t seem like a very clear metric!",en
70,['1646719721931194369'],1646719721931194369,"rt nowisalluhav: pirihan777 l42022425 you will never eat mcdonalds  again when you learn the truth...

 https://…",en
71,['1646719529328820224'],1646719529328820224,mcdonalds mcds posts something positive. pov: every comment is negative lmao,en
74,['1646719340371140610'],1646719340371140610,"gearhead861 ayobruhh1 mcdonalds i’ve read that passage many times actually, and it seems clear the problem with sodom’s people was that they were rapists and murderers. genesis is also old testament. 

if you believe in jesus then you know that he is the new testament. do you not follow jesus?",en
75,['1646719065770041346'],1646719065770041346,mcdonalds you mean crap?,en
76,['1646718927689650176'],1646718927689650176,"mattzummo ayobruhh1 mcdonalds 1 corinthians 6:9-11
""or do you not know that wrongdoers will not inherit the kingdom of god? do not be deceived: neither the sexually immoral nor idolaters nor adulterers nor men who have sex with men""",en
77,['1646718864460337153'],1646718864460337153,"gearhead861 ayobruhh1 mcdonalds still not answering my question. i’m going to assume you don’t have an actual answer for this.

also, i’ve only ever had one partner to who i am married. by all intents and purposes i’ve not committed adultery.",en
