,edit_history_tweet_ids,id,text,lang
11,['1652008648183259141'],1652008648183259141,"let’s go! satyanadella 👏👏👏👏 chicagobooth 

satyanadella sits on the board of starbucks 
satyanadella can we talk? ",en
12,['1652008456189034497'],1652008456189034497,"lizgeewhizz starbucks maybe don't use codes that don't belong to you, or when you do and get caught, don't cry like a little child because you didn't get away with basically stealing. you coffee junkies are pathetic, straight-up drug addicts and can't even recognize their own junkie like behavior.",en
16,['1652007948888027137'],1652007948888027137,"lonestarrach lizgeewhizz starbucks you were the scumbag that used a code that you weren't supposed to use in the first place, didn't get away with it, and now you're throwing a tantrum like a child. get over yourself. you are a hypocrite and a junkie for paying for their coffee in the first place dumb🫏🤡.",en
17,['1652007876582600704'],1652007876582600704,waseemakramch12 starbucks starbucksuk akely akely 🥲,en
19,['1652007247285764112'],1652007247285764112,zomgshiny1 starbucks i do love a sugar cookie,en
21,['1652007016716484619'],1652007016716484619,"dark angels &amp; pretty freaks podcast 391 road trip re-cap“ 

annaleis &amp; neil are married chatting life  roadtrip to monterey, aquarium, upgrade, zbiotics, bikecon, seaotterclasic, starbucks podernfamily podnation, couplespodcast 

",en
24,['1652004833509949463'],1652004833509949463,reporterroblang starbucks wbalnewsnow happy birthday!,en
25,['1652004710058999810'],1652004710058999810,"starbucks the drive-through at the location in ocean springs, ms is super super gross, there is an ac dripping on a pool of goop and black mold.  really gross to sit with your window open next to this!  also there is literally no way to contact you on your website. ",en
26,['1652003884724830235'],1652003884724830235,"as baristas, starbucks tells us to “make the moment right,” for all of our customers. 

today, the baristas in media, pa are asking starbucks to make the moment right for workers and respect our right to organize. ",en
28,['1652003774477791235'],1652003774477791235,starbucks now if they also get me a cake pop…,en
29,['1652003333778055168'],1652003333778055168,"sister made sure he got a pup cup, too. starbucks ",en
30,['1652003240723005447'],1652003240723005447,second starbucks coming to terminalblga ,en
31,['1652003124213858304'],1652003124213858304,platinumv_ starbucks oh ok sounds good i get a passion tea with lemonade,en
32,['1652003119365230597'],1652003119365230597,"lizgeewhizz starbucks because you weren't entitled to the deal. it was meant for people who attended a conference, not for the general public. if you didn't attend, but you used the code, you lost the stars.",en
33,['1652002625905209352'],1652002625905209352,"starbucks why had sbux become less welcoming in the sa, tx area? most of the furniture has been removed from stores in new braunfels, the forum and many sa stores. there are only hard wooden chairs left. the message seems to be “buy our stuff and get out.”",en
36,['1652002191450812440'],1652002191450812440,starbucks add mint to the vanilla bean frappuccino,en
37,['1652002173318836231'],1652002173318836231,"pogboglu starbucks this is my picture, i told them i was pogboglu on twitter",en
39,['1652001402661617665'],1652001402661617665,"aurorasintexas wow more states need to unionize 
starbucks unions fightfor15 moreperfectus",en
40,['1652001033009369088'],1652001033009369088,jagoecapital starbucks trylolli does this apply to all country?,en
41,['1652000537766932482'],1652000537766932482,"oh this old meme again!? jesterlavore jester criticalrole critrole critrolefanart criticalrolefanart dnd tiefling starbucks coffee dicks blue onlyfans artist nsfw ecchi hentai fanart anime

 ",en
42,['1652000097620860928'],1652000097620860928,"no, the customer used a code they knew they weren't eligible for. so, you can't get mad at the company for removing it. 

it actually costs the company money.

now changing mistos to 200 points? that's a valid complaint.

starbucks ",en
43,['1652000092679811084'],1652000092679811084,the unofficial starbucks mascots for strawberry and dragonfruit refreshers.   mr strawberry and beauford the dragon.  original characters do not steal.  oc ,en
44,['1651999546799689729'],1651999546799689729,"trendmood sephora. more of their brands are heading to ulta and their points system is better. plus, they have drugstore too. not to mention you can get starbucks and ulta inside of a target. nobrainer",en
45,['1651999466277285892'],1651999466277285892,something has been beeping at starbucks for close to five minutes. i’m typing this tweet from going to the counter to ask what it is. it’s driving me crazy. starbucks,en
46,['1651998868660269073'],1651998868660269073,dkm i said tugay ur baristas can't get shit right starbucks 🤬 ,en
47,['1651998749768536064'],1651998749768536064,maturing is going to starbucks and not getting a caramel iced coffee with extra caramel drizzle cause it tastes good. it’s getting a iced brown sugar oatmilk shaken espresso cause it gets the job done and does what it’s supposed to do. ,en
49,['1651998459811995648'],1651998459811995648,"are you ready for starbucks' new nft drop? 🌟

starbucks expands odyssey web3 rewards program with first store collection nft drop.

5,000 nft ""stamp"" collectibles inspired by the first starbucks store.

read more: 
starbucks nft web3 rewardsprogram ",en
0,['1651998102256238592'],1651998102256238592,rudyv151213 starbucks cold brew with light splash of half and half or oat milk and 3 pumps of sugar free vanilla with a stevia packet,en
1,['1651998008345604108'],1651998008345604108,earl grey dad joke - funny. please retweet if you like it.  1682687593 humor funny marx communist earlgrey starbucks tea parody spoof,en
2,['1651997933720485888'],1651997933720485888,coffeelovers hiii ms sherrishowtv sherrieshepherd starbucks has teamed up with the amazing bagdesigner mr brandonblackwood to create the limited edition “sip sling” bottle bag. musthave  starbucksxbrandblackwell hfrmovement nytfashion  pink ,en
3,['1651997667562786816'],1651997667562786816,starbucks why can’t you be more like chickfila and keep the consistency the same. im getting tired of baristas thinking they can just put anything in a cup and call it good.,en
4,['1651997544036151310'],1651997544036151310,"1/3
nftwisedaily
gm gm😎
nft and crypto news from the past 48h:

🔸satoshi action fund: arkansas state passes legislation allowing btc mining

🔸trump's second nft series sold out within six hours

🔸starbucks introduces first store nft collection as  its web3 rewards program",en
5,['1651997471269171205'],1651997471269171205,jewsea_cakes starbucks 🖤,en
6,['1651997452919091228'],1651997452919091228,"1/3
nftwisedaily
gm gm😎
nft and crypto news from the past 48h:

🔸satoshi action fund: arkansas state passes legislation allowing btc mining

🔸trump's second nft series sold out within six hours

🔸starbucks introduces first store nft collection as  its web3 rewards program",en
7,['1651997089675587615'],1651997089675587615,"quickswapdex starbucks 0xpolygon comeon, enough of your nft play's. give us some real usecases. we are bored of listening to all this craps. we are surely not in a bear market now. people need to know the real adoption and usecases before putting money anywhere.",en
8,['1651997030842085387'],1651997030842085387,"rt evankirstel: mapped: the price of starbucks coffee, by country ☕️ ",en
10,['1651996925711855634'],1651996925711855634,"choosefreewill3 dantypo starbucks yeah but the places i go to and tip know me so they give me a little extra. having lived that life, i know the struggle and pay the blessings forward 

what i don’t like is a note that says ‘tipping is just for cows’.",en
12,['1651996554885050407'],1651996554885050407,it’s career day at school and we have the cutest starbucks barista!!! ,en
13,['1651996523209670656'],1651996523209670656,thatcdnbeauty momentsasmama starbucks yes you do it’s amazing,en
14,['1651996188546330626'],1651996188546330626,"as an early beta user of starbucks odyssey (their web3 rewards program on polygon), i was able to use points to claim a benefit that helps provide 50 meals to those in need. great to see a major brand implement an altruistic use case for nfts.

web3 nfts polygon charity ",en
15,['1651996138784935936'],1651996138784935936,i thought i’d show the dogefam my order again coffee starbucks dogecoin ,en
16,['1651996109638709252'],1651996109638709252,jewsea_cakes starbucks lmao lawd hi pretty,en
17,['1651995829710860294'],1651995829710860294,thanks to the frankfort starbucks for the words of encouragement on a friday! bethereason osd135 135learning meadowridgeroar ,en
18,['1651995828372881408'],1651995828372881408,"starbucks coffee &amp; conversations continued yesterday starbucks in the 5th district, 2430 market street, ne. thank you for joining us! ",en
20,['1651995135331250188'],1651995135331250188,"follow starbucks for coffee… follow me for magic  tricks

magictrick illusion sleightofhand starbucks ",en
21,['1651994782686752777'],1651994782686752777,"hey entrepreneurs!

we've got a unique motivation that sets us apart from other people who run a business. 💪🙌

to find out more, click the link in my bio!

businessowner entrepreneur smallbusiness finkd stevecase starbucks ",en
23,['1651994685378899986'],1651994685378899986,"buen servicio jajajajaja!!!!!!!!!!!!! 😬 ⭐
starbucks  starbucksnews ",en
24,['1651994485520314392'],1651994485520314392,"calling all coffee lovers! designer brandon blackwood teams up with starbucks for a new limited-edition ""sip sling"" bottle bag collection. features two unique designs, including the fan-favorite pink drink. available at  starbucksxbrandonblackwood ",en
27,['1651993430669635724'],1651993430669635724,"12) pete davidson - alive from new york.
2020 seems so long ago now. best bits are about dancrenshawtx repdancrenshaw &amp; ariana grande / starbucks. 
netflix.
thisweekincomedy
netflixspecialsinthecargettingcoffee everynetflixspecial ",en
28,['1651993420880318466'],1651993420880318466,911corp starbucks wen pepepay with $pepe pepe pepecoineth 💚🐸,en
29,['1651993291200638992'],1651993291200638992,"schools out for the weekend. can only mean a starbucks and shades...
mrswiggans
starbucks sunglassses ",en
30,['1651993251753381888'],1651993251753381888,spvce 911corp starbucks $pepe pepe pepepay,en
31,['1651993067853840385'],1651993067853840385,starbucks any idea what this would mean? why “coffee please” written on a cup? employee didn’t have an answer for the snarky comment. odd. ,en
32,['1651992648796782594'],1651992648796782594,"this lchsbears student, donaldh55453259 is one of my favs. he is a walking billboard for everything lcbears.  taking his 2.851 gpa to study sports management at ball state university. he gets a starbucks venti carmel crunch frappuccino. look out for this mr. congeniality. ",en
34,['1651992344890155011'],1651992344890155011,"earning bitcoin every time i buy coffee at starbucks thanks to trylolli! 🍭

sign up:
 ",en
36,['1651992237272707077'],1651992237272707077,i guess the reason my starbucks oatmilk latte tasted funny was indeed because they used cow’s milk. my 13-year vegan stomach is not at all enjoying it.,en
37,['1651991993092911106'],1651991993092911106,"reporterroblang starbucks wbalnewsnow happy birthday 🎂 robert and many, many more! enjoy your big day!",en
38,['1651991916957904899'],1651991916957904899,kayewhitehead loyolamaryland starbucks bwi_airport you using that app or still standing in line!,en
39,['1651991512740245509'],1651991512740245509,reporterroblang starbucks wbalnewsnow happy birthday!,en
40,['1651991253830053900'],1651991253830053900,spvce 911corp starbucks i wanna buy my $drpepe with $pepe,en
41,['1651991245299003393'],1651991245299003393,"1/2 on this date in innovation history: luigi bezzerra &amp; desiderio pavoni receive a patent in 1903 for their invention of a coffee machine using water &amp; steam to make the single shot of intense, robust coffee called ""espresso.""  patentsmatter nespresso starbucks ",en
42,['1651990770071609345'],1651990770071609345,reporterroblang starbucks wbalnewsnow happy birthday!! enjoy your day and new start to your birthday year!!❤️❤️,en
43,['1651990637905088512'],1651990637905088512,"there's only 1 oracle database platform in the world that performs like an exadata: an exadata.

we're globe's top 5 &amp; apac's 1 game-changing tech service delivery partner - famed for making many exadata implementations + support.

🔌

exadata starbucks ",en
46,['1651990030515310593'],1651990030515310593,"rt johnnybeane: thank you for the starbucks cup col_mully! 

starbucks starbucksselfie santacruz johnnybeanetv …",en
47,['1651989969366560769'],1651989969366560769,"rt johnnybeane: thank you for the starbucks cup col_mully! 

starbucks starbucksselfie santacruz johnnybeanetv …",en
48,['1651989908876304385'],1651989908876304385,"rt johnnybeane: thank you for the starbucks cup col_mully! 

starbucks starbucksselfie santacruz johnnybeanetv …",en
49,['1651989833131380736'],1651989833131380736,"rt johnnybeane: thank you for the starbucks cup col_mully! 

starbucks starbucksselfie santacruz johnnybeanetv …",en
0,['1651989753871634432'],1651989753871634432,"people &amp; companies slowly but surely taking over the world….
disney starbucks and taylorswift13",en
1,['1651989485549236242'],1651989485549236242,"starbucks it’s my birthday, gonna a free drink",en
2,['1651989385309749251'],1651989385309749251,911corp starbucks wen pay in $pepe? ,en
3,['1651989219227598850'],1651989219227598850,why is it that everytime i go to type in my partner numbers it says inncorect starbucks ,en
4,['1651989018303930369'],1651989018303930369,congratulations. starbucks asu ,en
5,['1651988910292238336'],1651988910292238336,"novelty and retro / vintage coffee stuff!

 ebay ebaystore ebayseller coffeetea coffeemug starbucks warnerbrosanimation coffeecup vintagecoffee starbuckscoffee  looneytunes  travelsouvenir hazelthepirate ",en
6,['1651988847171981313'],1651988847171981313,"no substitutes for hard work. make today count and let’s finish the week strong. 

also, i usually sip coffee or water about 90% of the time to keep me fueled. ☕️ 💧😁

musicproducer musician studio working starbucks studiolife music digdeep ",en
7,['1651988807087009799'],1651988807087009799,the new starbucks on south amherst highway in madison heights is now open.  it’s the first one in amherst county and a manager tells me they’re open 7 days a week and has about 25 employees.  businessnow abc13news ,en
9,['1651988124736663559'],1651988124736663559,pbienenfeld starbucks wbalnewsnow thank you,en
10,['1651987990309220357'],1651987990309220357,"thankful for a great start to the day! 🙌🏻

chickfila with clark9christina and the dogs. getting some laundry going. cleaned the bathroom. lol. 

a free pure_barre class lacenterra. 

and a solid discussion with some katyvineyard brothers starbucks.",en
11,['1651987875322540034'],1651987875322540034,starbucks  there is nothing resembling pink with this drink! stop forcing me to buy an additional strawberry açaí refresher to make your pink drink pink!!😡 i’m not your barista!! ,en
12,['1651987845651787776'],1651987845651787776,"hey starbucks i cannot even pay my coffee with $pepe, wen $pepe for my frappuccino ? 🐸 ",en
13,['1651987579573612548'],1651987579573612548,reporterroblang starbucks wbalnewsnow have a very happy birthday! and thanks for all you do.,en
14,['1651987535986405379'],1651987535986405379,"mrbeast come to mighty shropshire, england! i’ll buy you a starbucks",en
15,['1651987410706739202'],1651987410706739202,good afternoon dogefam . it is a bullish day for crypto and the coffee is just getting started ! starbucks acceptdogecoin doge ,en
16,['1651987250438193155'],1651987250438193155,reporterroblang starbucks wbalnewsnow that cupcake was the best breakfast i’ve had in months.,en
18,['1651986251720040448'],1651986251720040448,just got yelled at by starbucks employee for asking for a side of sriracha for not ordering in the app with my order…lol,en
19,['1651986050263265289'],1651986050263265289,rt pilarmahl: excited to share the latest addition to my etsy shop: 2 qty. faux fur w/tail beverage insulator pockethuggies beer coffee…,en
21,['1651985936442433538'],1651985936442433538,rt pilarmahl: 2 qty faux fur w/tail  beer coffee bengals clemson bengals cincinnati nfl beercoozie cankoozie whodeykoozie nflco…,en
22,['1651985446845534209'],1651985446845534209,mcsundaysauce starbucks happy friday to you as well eddy. are you a vanilla sweet cream cold brew guy too?,en
24,['1651985139147345920'],1651985139147345920,starbucks your staff does nothing but stand around and complain all fucking day. why the fuck do they get a tip. they have free crack all fucking day and still talk shit. make sense?!? - banks. ,en
27,['1651984735390904327'],1651984735390904327,rt furkidsinc: join us for remy’s doggy day out at starbucks!! adopt this homeless cutie at !🧡🐾🐶  adoptdontshop …,en
28,['1651984049823678465'],1651984049823678465,starbucks what’s felt: deep deep sadness that raspberry syrup is gone forever.,en
29,['1651983930244104193'],1651983930244104193,platinumv_ starbucks what do you usually get?,en
31,['1651983813331890186'],1651983813331890186,reporterroblang starbucks wbalnewsnow happy birthday!!,en
33,['1651983504786477057'],1651983504786477057,the toasted vanilla oat milk cold brew from starbucks slapped ☕️ notsponsored ,en
34,['1651983295188443137'],1651983295188443137,tonypannwbal starbucks wbalnewsnow one of us has to take the day off.  glad its you 😎,en
35,['1651983167920787459'],1651983167920787459,katieculbtv starbucks wbalnewsnow thanks katie!,en
36,['1651983029160787968'],1651983029160787968,"starbucks forgot the flavoring in my coffee so i took it back into the store. 

barista: can you take your top off? 

me: 😳 alllllright! 

lots of jokes ensued. 😂😂😂",en
37,['1651982987666259970'],1651982987666259970,jewsea_cakes starbucks oh word which one you work at lol,en
38,['1651982855453515776'],1651982855453515776,"kchadlich starbucks with my job, being able to order ahead would allow me to grab a decent coffee, rather than airplane cups. can’t load or reload anything on the app…",en
39,['1651982849510191109'],1651982849510191109,"iamqadryismail starbucks wbalnewsnow thanks q see you at the brigance run tomorrow. bringing the wife, so you guys can meet",en
40,['1651982739283881984'],1651982739283881984,i’m trying starbucks spring day blend with chobani oatmilk extra creamy this morning! 🌷🦋☕️🥛 starbucks ,en
41,['1651982721432911874'],1651982721432911874,"dantypo tip jars are ballsy anyway. if a jar is sitting there, it means nobody actually came to you to provide a service or deliver product. you went to them, stood in line, paid and walked away, and they expect you to drop $$ into the jar for the privilege.

i blame starbucks for this",en
42,['1651982587475156993'],1651982587475156993,"which starbucks level 1  benefit should i pick?⭐️☕️

virtual coffee class, coffee passport, or 50 meals  donation 
 
odyssey starbucks ",en
43,['1651982425113731074'],1651982425113731074,starbucks coffee darkroast coffeelover 🤍 ,en
44,['1651982343345676288'],1651982343345676288,"thank you for the starbucks cup col_mully! 

starbucks starbucksselfie santacruz johnnybeanetv  ",en
45,['1651982335431131137'],1651982335431131137,"kchadlich starbucks dude, i can’t even get them to take my money🤨
went to caribou yesterday, and the bean (ny) today.",en
46,['1651982052777164801'],1651982052777164801,i continue to support starbucks by purchasing their branded items. the company is a huge employer in the portland area and has a positive impact on the local economy.,en
47,['1651982046636679168'],1651982046636679168,starbucks is a really great company and i am grateful that i have a cafe that i can work from while seeking employment and working on professional development.,en
48,['1651982044845735936'],1651982044845735936,starbucks is the innocent victim of harassment from criminal elements and my criticisms on twitter are unfair. the retail store employees endure unreasonable circumstances in portland daily and they are almost always kind.,en
49,['1651981970790858754'],1651981970790858754,"b757fo_jim starbucks mobe’s……

how much was that cup? $862?

just go in like the rest of us urban peasants",en
0,['1651981126204903426'],1651981126204903426,reporterroblang starbucks wbalnewsnow happy birthday reporterroblang 🎉🎉🎉🎉🎉🎉🎉🎉🎉,en
1,['1651981125294669824'],1651981125294669824,reporterroblang starbucks wbalnewsnow happy birthday! 🎉🎉🎉,en
3,['1651980847652773891'],1651980847652773891,"rt evankirstel: mapped: the price of starbucks coffee, by country ☕️ ",en
5,['1651980384685420545'],1651980384685420545,"rt evankirstel: mapped: the price of starbucks coffee, by country ☕️ ",en
6,['1651980335905644549'],1651980335905644549,"sitting at my local starbucks (slowly) working a new project while mileycyrus's ""flowers"" plays in the background. good times.",en
7,['1651980020091432961'],1651980020091432961,"starbucks safeway in page, az - can someone tell that guy he can’t put his fingers inside the cup? gross and totally unhygienic",en
8,['1651980006925520898'],1651980006925520898,reporterroblang starbucks wbalnewsnow enjoy your special day. ,en
9,['1651979837995888643'],1651979837995888643,emotional coffee maker  episode 65 disbelief  via youtube emotionalcoffeemaker coffeetime coffee coffeecast coffeelover coffeecreation coffeebreak coffeeaddict starbucks dunkindonuts keurig greenmtncoffee,en
10,['1651979758391918594'],1651979758391918594,"we’re proud that our program volunteerhou houston was selected for thestarbucksfoundation neighborhoodgrants, thanks to local starbucks partners in our community. ",en
12,['1651979585121304578'],1651979585121304578,let them know how much you care ☕️🥞 breakfast pancakes kodiakcakes ihop williamssonoma starbucks dutchbros kauaicoffeeco lavazzausa dunkindonuts ,en
13,['1651979524714778624'],1651979524714778624,"mapped: the price of starbucks coffee, by country ☕️ ",en
14,['1651978997436219392'],1651978997436219392,so starbucks it’s ok for your employees to make their own drinks before their customers?,en
15,['1651978765398945794'],1651978765398945794,reporterroblang starbucks wbalnewsnow happy trip around the sun. here’s to another 50+ trips,en
16,['1651978648746950663'],1651978648746950663,jewsea_cakes starbucks lol 😂,en
17,['1651978487283023872'],1651978487283023872,"realmichaelseif greg_price11 our money, our morals. 
screw starbucks",en
18,['1651978480643452931'],1651978480643452931,reporterroblang starbucks wbalnewsnow happy birthday!!,en
20,['1651978168415166465'],1651978168415166465,megsandbacon2 momentsasmama starbucks i might need to get this when i go into the office 👀,en
21,['1651977618273492994'],1651977618273492994,megmrivers starbucks wbalnewsnow thank you my dear.  if you are still in the building come up to the third floor and grab a cupcake.  writing the noon now.  also i never thought of my birthday as a personal new year but that is a great idea.,en
22,['1651977563353251841'],1651977563353251841,so i’m in line starbucks and a woman came up like do you work here..  i guess they changed uniforms 🫣☺️ ,en
23,['1651977478645137410'],1651977478645137410,rt dapfpodcast: dark angels &amp; pretty freaks podcast 391 road trip re-cap“ annaleis &amp; neil are married chatting life  roadtrip to m…,en
24,['1651977477881835521'],1651977477881835521,"starbucks randalls_stores i tried to scan the app at a starbucks randall’s location and the barista says they can’t scan the app here, but posted right at the counter is this. so can or can’t i? ",en
25,['1651977293735030785'],1651977293735030785,starbucks is no joke on a friday ,en
26,['1651976056310763520'],1651976056310763520,disappointed starbucks paypal didn’t offer earthday2023 cup promo,en
27,['1651975797383495681'],1651975797383495681,"early finish friday…it’s sunny and warm so off with the garden furniture covers - sitting out with a nespresso starbucks  latte, a bit of stitching &amp; loving all the birdsong.",en
28,['1651975436681748483'],1651975436681748483,reporterroblang starbucks wbalnewsnow happy birthday!,en
30,['1651975159509667840'],1651975159509667840,"rt maloney_esq: starbucks what's said: ""i've been standing here at this empty counter for five minutes and i'd like you to take my order,…",en
32,['1651974964369674243'],1651974964369674243,reporterroblang starbucks wbalnewsnow happy birthday!! hope you enjoy your personal new year!!!,en
33,['1651974755568820224'],1651974755568820224,reporterroblang starbucks wbalnewsnow happy birthday!,en
34,['1651974661113098245'],1651974661113098245,amy_taboo starbucks there's not much to get wrong with amy really xx,en
36,['1651973704719507460'],1651973704719507460,"starbucks care to help out a great cause? daretodream llsusa

 ",en
37,['1651973282285985793'],1651973282285985793,hackensack starbucks has been sold out of matcha all week 😢,en
38,['1651972870774423554'],1651972870774423554,reporterroblang starbucks wbalnewsnow happy birthday robert!,en
39,['1651972818597289985'],1651972818597289985,reporterroblang starbucks wbalnewsnow happy happy birthday! hope it is a great day for you.,en
40,['1651972776977215490'],1651972776977215490,reporterroblang starbucks wbalnewsnow happy birthday!,en
41,['1651972650112098305'],1651972650112098305,reporterroblang starbucks wbalnewsnow 🎂🎂🎂🎂🎂 happy birthday.,en
42,['1651972521904709633'],1651972521904709633,thedogecard starbucks ,en
44,['1651972457895477256'],1651972457895477256,reporterroblang starbucks wbalnewsnow happy birthday!!,en
45,['1651972313389187073'],1651972313389187073,reporterroblang starbucks wbalnewsnow happy birthday!,en
47,['1651972249283448832'],1651972249283448832,starbucks my rewards  ,en
49,['1651971664387661828'],1651971664387661828,"starbucks not on the phone call from supervisor chrissy/christine from the rewards department when you call in. calls are recorded, i’d invite you to listen to how ‘people’ / customers are being treated by your staff starbucks listen to the call 04/26 5:50pm.",en
0,['1651971596557402113'],1651971596557402113,reporterroblang starbucks wbalnewsnow happy birthday robert🎂🎉🎂,en
1,['1651971550013272066'],1651971550013272066,reporterroblang starbucks wbalnewsnow happy dayofrobert ! haza!,en
2,['1651971529511677953'],1651971529511677953,i wish starbucks had more sugar free syrups,en
3,['1651971087230705665'],1651971087230705665,smokey_titan raposacoffeeco &gt; starbucks ,en
4,['1651971061787795458'],1651971061787795458,reporterroblang starbucks wbalnewsnow happy birthday my friend!!,en
5,['1651971040514285568'],1651971040514285568,"has anyone had the same crappy service when trying to use the starbucks app? i just spent 40 minutes on the phone, after 40 minutes on their chat yesterday-frustrating 😡",en
6,['1651971013452677121'],1651971013452677121,"find your heart
 meat bacon pork mothers babies ham chicken beef steak burgers dairy eggs calves starbucks wool cows chicks ducks pigs mcdonalds monkeys animals baby feathers sheep bulls cats rabbits geese milk cheese lamb dogs fur ",en
7,['1651970948935852032'],1651970948935852032,"we are so pleased to be awarded by the starbucks foundation. through our program ""inclusiveness for all"", 137 deaf people will have an enhanced quality of life through education. starbucks thestarbucksfoundation goodthingsarehappening extrashotofgood
",en
8,['1651970917055217670'],1651970917055217670,"hey uber_support,
i ordered egg bites from starbucks from you and they arrived uncooked. now the app won’t refund me. ",en
9,['1651970789724282885'],1651970789724282885,reporterroblang starbucks wbalnewsnow happy birthday!,en
10,['1651970508118958080'],1651970508118958080,"i hate friday only starbucks drinkers,lol...",en
11,['1651970504985841666'],1651970504985841666,"starbucks on the blvd is starting to piss me off! they don’t ever have the cheese danish, like ever. just take it off the menu at this point 😒",en
12,['1651970487260520451'],1651970487260520451,reporterroblang starbucks wbalnewsnow happy birthday!🎂,en
13,['1651970262387109895'],1651970262387109895,"cupcake from my wife. card and starbucks card from boss. thanks boss! very thoughtful. anchoring wbalnewsnow at noon and news through 6. no better way to celebrate my 58th trip around the sun and 21,184 days on this planet thanks all blessedandgrateful dayofrobert ",en
14,['1651970218845978624'],1651970218845978624,starbucks pls hire me,en
16,['1651969774195204100'],1651969774195204100,"📣 🥳 celebrate with panera and enjoy endless self-serve drinks for 2 months free when you join unlimited sip club for free by 4/30 [ad]&gt;&gt;  

deals starbucks daydrinking ",en
17,['1651969727818784769'],1651969727818784769,‘they always refuse to turn off mobiles unless they’re on the clock dealing with them’: starbucks worker says manager ignored requests to turn off mobile orders - the daily dot starbucks fastfood ,en
18,['1651969704276131846'],1651969704276131846,momentsasmama starbucks mango dragonfruit refresher,en
19,['1651969376466219011'],1651969376466219011,"starbucks created and defined the fact that they were building something different with the language used to describe their product...

today the company that was sold to howard schultz for $3.8m in 1987 is now worth $129b - that’s the power of language to create a new future.",en
20,['1651969367918223360'],1651969367918223360,"then in 1987, howard schultz bought a small, 16 year old coffee chain in seattle called starbucks where a cup of joe cost 3-4x normal prices. 

and people paid it.",en
21,['1651969041248952320'],1651969041248952320,starbucks hi i’m having issues logging into my starbucks app. i’ve changed the password three times already,en
22,['1651968896637837312'],1651968896637837312,petition for starbucks to let us know how many calories are in our drinks with our modifications on the app 😔,en
23,['1651968687434350592'],1651968687434350592,"what do you say howardschultz ? you have the opportunity to lead in adoption, even if you just roll out a promotional drink or pairing and acceptdogecoin !!  starbucks ",en
26,['1651968082598940675'],1651968082598940675,"starbucks , y’all really should bring the cookie dough cake pops back !",en
28,['1651967805149806601'],1651967805149806601,"hey starbucks, your fair lakes location has a gorgeously detailed calendar with every single christian and jewish holiday 🥰 but no mention of ramadan / eid. did you know ffx has over 50k muslim residents? my flat white didn’t taste as good after i saw this 👎🏼 ",en
29,['1651967718722093059'],1651967718722093059,"another happy friday to the boys and can not forget the gals! it’s a special friday because this cheeseburger got his cup of joe from starbucks. ngl i say my order under my breathe because it’s so girly 🤪. anyways, everyone reading this is the side of fries to my happy meal! ",en
30,['1651967588035964929'],1651967588035964929,the way starbucks website wont let me complain about them making my drink wrong because im imputing the date wrong but it’s literally not starbucks,en
33,['1651966287726166016'],1651966287726166016,why did i just choke on an actual coffee bean in my coffee starbucks?,en
34,['1651965796439007240'],1651965796439007240,"order ahead, pick up and go! ☕ have your starbucks ready for your shopping adventure at towne east square starbucks in the food court. ",en
35,['1651965705837764616'],1651965705837764616,just heard that loyolamaryland’s starbucks is the highest grossing starbucks in this area and that we just beat out bwi_airport??!!!! y’all i have to get off coffee cuz i know half those charges are mine alone 🤦🏾‍♀️ ,en
37,['1651965348197933061'],1651965348197933061,"starbucks name it ""starbrew"" worst case, or revert back on star to flush corporate signature.",en
38,['1651965260675555328'],1651965260675555328,"notice how much contempt starbucks employees have for you? flipping you off and mocking you on social media while in their uniforms. 

you're stupid to give them any of your money. starbuckscoffee starbucks ",en
39,['1651965002805399552'],1651965002805399552,starbucks i think you forgot the strawberries 😫😫 ,en
41,['1651964503322419201'],1651964503322419201,starbucks birthday reward isn't showing on my account. hasn't been the last few years actually.,en
42,['1651964458766413824'],1651964458766413824,i stopped getting refreshers starbucks when they got rid of the pineapple ginger syrup. can y’all bring it back please ?!!!! that joint had my refresher tasting like the best batch of sorrel! ,en
43,['1651964350704353282'],1651964350704353282,"starbucks, be kind to your workers and stop union-busting! i stand with starbucks baristas organizing unions for a real seat at the table. starbucks kindness",en
44,['1651963983312699392'],1651963983312699392,"rt dr_khan: as long as there was coffee in the world, how bad could things be?
- cassandra clare, city of ashes (the mortal instruments, …",en
47,['1651963251473924096'],1651963251473924096,"you did a good job this week too!  

goodnight🌙 

gn goodnight cafe starbucks chilloutmix stablediffusion midjourney aiart aiphotography aiartworks cosplay cosplayer cosplaygirl japan tokyo ",en
49,['1651963085089910785'],1651963085089910785,pretusa can give free oat milk why can’t starbucks ,en
